RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100751,76441.85,4836.768,,,,,,,6440.985
100,1,985,1242.628,2.221,,,,,,,
100,2,350,546.123,1.375,,,,,,,
100,3,751,799.039,2.536,,,,,,,
100,4,3251,3796.315,40.394,,,,,,,
90,0,148449,229219.7,59268.52,3348,29845.74,127.690,2,58299.11,1667267,34086.96
90,1,1361,1683.211,2.075,,,,,,,
90,2,253,445.731,0.514,,,,,,,
90,3,1422,1698.022,1.586,,,,,,,
90,4,1009,1488.451,6.832,16,113.432,2.357,,,,
80,0,164160,260471.5,179983.7,3078,29408.27,402.044,4,114293.3,4686011,41972.00
80,1,1068,1317.154,2.895,,,,,,,
80,2,601,871.472,1.830,,,,,,,
80,3,2368,2892.020,86.815,,,,,,,
80,4,1106,1464.368,3.816,,,,,,,
70,0,165733,268642.7,351524.4,1825,14602.15,13.684,5,157108.9,72937359,47900.48
70,1,1582,1912.537,1.532,,,,,,,
70,2,464,701.715,2.849,,,,,,,
70,3,1921,2250.234,1.330,,,,,,,
70,4,1004,1484.720,9.834,,,,,,,
60,0,168255,279178.0,224269.5,849,7386.987,23.007,6,142463.8,56751439,51964.87
60,1,2133,2503.861,105.230,,,,,,,
60,2,1063,1400.136,2.177,,,,,,,
60,3,1956,2340.516,4.834,,,,,,,
60,4,2606,3118.330,12.153,,,,,,,
50,0,196370,320868.9,602374.7,3195,24960.63,95.376,7,130450.6,17304066,56939.01
50,1,3626,3898.996,330.676,,,,,,,
50,2,713,1136.661,3.676,,,,,,,
50,3,2791,3663.597,3.347,,,,,,,
50,4,1740,2291.912,2.356,,,,,,,
40,0,1221010,1449809,4460915,17297,238769.1,10488.64,7,129928.7,75744532,291079.6
40,1,1661,2241.779,2.615,32,241.483,9.931,,,,
40,2,687,1275.028,4.526,16,112.228,2.647,,,,
40,3,2211,3000.371,12.159,,,,,,,
40,4,753,1000.816,2.952,,,,,,,
30,0,1381620,2113757,1764521,217,3728.564,127.321,6,105904.5,34498904,536154.0
30,1,2746,3401.969,4.936,,,,,,,
30,2,1044,1607.432,2.913,16,113.738,3.068,,,,
30,3,3580,4723.689,4.695,,,,,,,
30,4,1757,2326.201,2.357,,,,,,,
20,0,1382661,2141015,1775549,34,456.328,121.981,6,95193.67,15042089,542825.7
20,1,3182,3951.734,11.989,,,,,,,
20,2,749,1073.191,0.840,,,,,,,
20,3,3647,4788.244,49.447,,,,,,,
20,4,1211,1527.363,1.372,,,,,,,
10,0,1484101,2677792,2065885,48362,466500.7,52084.29,6,110107.1,3264235,555500.5
10,1,3657,3937.123,141.500,,,,,,,
10,2,891,1347.561,2.869,,,,,,,
10,3,5851,7204.332,44.135,,,,,,,
10,4,2996,3734.757,31.788,,,,,,,
5,0,1897287,3162753,2887625,48533,446861.8,66865.87,7,94030.96,645332.9,793600.9
5,1,3063,3741.115,29.435,,,,,,,
5,2,350,821.863,6.264,,,,,,,
5,3,3009,4354.525,41.411,,,,,,,
5,4,975,1316.103,2.346,,,,,,,
