RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104754,68980.38,1995.975,,,,,,,,,,
100,1,1031,1342.116,5.290,,,,,,,,,,
100,2,275,507.855,2.860,,,,,,,,,,
100,3,470,564.464,0.996,,,,,,,,,,
100,4,1688,2234.867,2.686,,,,,,,,,,
90,0,126620,212403.2,59545.74,14152,128428.4,3258.371,1,15220.65,0.000,,19410,1969.980,65.592
90,1,1814,2255.949,2.194,,,,,,,,,,
90,2,287,535.824,0.967,1,10.270,0.000,,,,,2,0.057,0.001
90,3,1533,1786.253,2.088,,,,,,,,,,
90,4,2065,2315.540,6.083,,,,,,,,,,
80,0,168023,584278.7,1282305,51097,473095.2,32661.59,2,37935.48,51743092,,56341,4340.333,7326.744
80,1,1777,2187.174,1.650,6,57.883,16.803,,,,,9,5.722,3.147
80,2,358,666.841,4.671,,,,,,,,,,
80,3,1613,1980.409,2.652,,,,,,,,,,
80,4,646,774.779,4.394,,,,,,,,,,
70,0,180694,695565.7,250495.6,67113,569766.1,57291.16,3,51738.49,8822201,,71929,4438.105,1019.157
70,1,1711,2363.562,1.622,,,,,,,,,,
70,2,269,469.739,1.628,,,,,,,,,,
70,3,2503,3295.974,5.023,,,,,,,,,,
70,4,1497,1903.690,1.962,,,,,,,,,,
60,0,193132,744960.3,484349.8,75070,615248.1,435961.7,3,60249.04,11575917,,79681,4865.504,1080.388
60,1,1870,2490.323,2.340,,,,,,,,,,
60,2,591,893.287,1.167,,,,,,,,,,
60,3,2358,3062.725,11.437,,,,,,,,,,
60,4,1580,2210.052,4.043,,,,,,,,,,
50,0,247790,906913.0,524054.8,88936,732482.7,86563.71,4,58920.33,17162075,,110231,18668.90,48375.49
50,1,1435,1825.795,2.114,,,,,,,,,,
50,2,688,1010.442,2.683,,,,,,,,,,
50,3,1311,1537.448,2.053,,,,,,,,,,
50,4,906,1197.595,5.567,,,,,,,,,,
40,0,702826,1969601,4011453,128122,1239337,220892.8,3,54873.10,12917882,,411551,325946.2,1078991
40,1,2654,3665.419,5.036,4,32.334,4.608,,,,,9,4.699,2.055
40,2,532,940.394,3.429,,,,,,,,,,
40,3,3700,5029.137,40.100,,,,,,,,,,
40,4,2119,2770.240,53.937,3,24.469,5.937,,,,,7,0.241,0.000
30,0,1295004,3786870,4401363,220959,2235188,1695219,4,61529.43,2397205,,871085,837866.0,14200942
30,1,3304,4139.516,8.528,,,,,,,,,,
30,2,902,1312.000,1.314,,,,,,,,,,
30,3,3930,5418.131,10.542,4,37.214,2.323,,,,,8,0.286,0.000
30,4,2029,2480.625,1.086,,,,,,,,,,
20,0,1342691,3979537,6156697,231521,2399131,6440106,4,65192.43,348775.5,,897316,830139.9,4903224
20,1,3768,4928.825,25.354,,,,,,,,,,
20,2,887,1424.377,2.368,,,,,,,,,,
20,3,5397,7603.633,20.890,,,,,,,,,,
20,4,2773,3647.090,5.917,,,,,,,,,,
10,0,2606757,8642670,247657601,460529,4968225,15201862,6,67606.11,4352712,,1890505,2222347,4357142
10,1,3875,4834.492,13.165,,,,,,,,,,
10,2,683,1677.330,55.199,,,,,,,,,,
10,3,4254,6049.758,47.702,,,,,,,,,,
10,4,7592,8241.072,237.190,,,,,,,,,,
5,0,2665803,8620874,2799734,452448,4904623,6850512,26,65340.95,373264.1,,1953668,2219122,4495024
5,1,5606,6632.299,36.913,2,18.042,3.400,,,,,7,0.250,0.000
5,2,1266,1919.552,2.943,,,,,,,,,,
5,3,9550,12896.42,169.856,,,,,,,,,,
5,4,4715,5484.694,45.087,,,,,,,,,,
