RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.77,0.09,0:02.11,0,100521,0,0
90,3.92,0.63,0:02.48,37112,105120,50721,40446
80,4.00,0.71,0:02.56,47816,104671,69067,53515
70,3.90,0.85,0:02.61,59775,107146,74305,65769
60,3.98,0.84,0:02.64,65063,104728,73239,70971
50,4.15,1.05,0:02.83,78225,144118,99384,96346
40,5.04,3.58,0:04.82,170298,903411,546657,488230
30,4.82,5.13,0:05.72,238667,1070344,670616,741298
20,4.62,5.45,0:05.89,262404,1118472,708289,794016
10,4.38,5.73,0:05.91,264251,1118517,709715,798867
5,5.11,5.54,0:06.23,259469,1135605,717836,802298
