RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.10,0:04.05,0,104760,0,0
90,3.91,0.35,0:04.26,8390,133107,37302,23092
80,3.86,0.45,0:04.32,7802,168248,74183,55472
70,3.73,0.49,0:04.23,4687,175634,74418,69126
60,3.71,0.47,0:04.18,3350,177077,74608,77869
50,3.78,0.52,0:04.31,5363,193958,84663,80601
40,3.94,1.09,0:05.04,25874,391327,186546,176669
30,4.21,2.38,0:06.59,17742,1289134,668481,709936
20,4.43,2.35,0:06.79,33944,1307598,689871,742863
10,4.70,4.10,0:08.80,39793,2623950,1277534,1323454
5,4.57,4.29,0:08.87,36699,2628269,1282399,1612850
