RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99004,70960.70,4027.847,,,,,,,,,,,99004,2818.186,90.813
100,1,858,800.464,0.527,,,,,,,,,,,858,26.866,0.000
100,2,776,767.371,1.318,,,,,,,,,,,776,25.409,0.000
100,3,1113,1523.344,1.483,,,,,,,,,,,1113,40.325,0.000
100,4,1032,1376.029,1.740,,,,,,,,,,,1032,37.147,0.000
90,0,116447,174180.5,161144.0,11321,84049.27,187.405,2,16559.94,1144558,,17422,651.920,14.173,116447,3521.371,162.022
90,1,19320,125404.6,1688.505,14232,105902.7,1852.697,,,,,18490,687.822,7.339,19320,671.696,1.513
90,2,17383,139388.1,4374.031,14732,113526.4,848.382,,,,,15929,719.516,58.036,17383,712.546,2.680
90,3,801,1201.511,1.146,,,,,,,,,,,801,51.061,0.362
90,4,471,639.351,1.668,,,,,,,,,,,471,17.675,0.000
80,0,117915,191646.7,102354.6,13883,101369.4,325.135,4,33877.34,1401886,,18732,642.975,1.783,117915,3583.975,127.420
80,1,22785,143131.3,2907.385,16615,121910.5,2714.332,,,,,21811,741.055,0.279,22785,775.212,1.713
80,2,20306,148721.9,2758.370,15805,121380.3,5284.752,,,,,19503,900.123,22.149,20306,815.544,1.180
80,3,547,856.100,2.258,3,21.510,2.087,,,,,8,0.235,0.000,547,21.439,0.000
80,4,1640,1941.203,5.620,,,,,,,,,,,1640,84.175,0.171
70,0,119554,232002.1,36269.67,19153,138370.7,1540.786,6,47753.88,1927064,,20526,738.497,31.991,119554,3699.427,28.950
70,1,23029,165756.1,2502.054,20168,143952.4,418.586,1,9533.275,0.000,,22279,990.211,11.819,23029,759.293,0.101
70,2,32972,184844.7,170532.1,19370,146631.5,10977.14,,,,,26840,1215.375,47.494,32972,1239.911,50.510
70,3,407,426.103,1.378,,,,,,,,,,,407,16.783,0.000
70,4,1074,1448.559,1.857,,,,,,,,,,,1074,38.076,0.000
60,0,120824,242872.4,40054.76,20322,143836.4,7481.225,6,43270.90,21007557,,21068,766.505,11.082,120824,4392.005,29.698
60,1,27077,190933.6,4395.446,22956,164486.5,1994.503,1,7197.349,0.000,,25353,913.710,9.155,27077,950.820,6.061
60,2,36169,176482.5,12268.19,20592,144703.2,1937.610,1,30787.85,0.000,,29688,1212.536,54.922,36169,1201.143,6.689
60,3,1084,1525.105,3.197,,,,,,,,,,,1084,38.929,0.000
60,4,1165,1603.361,2.179,4,28.516,2.339,,,,,17,0.536,0.000,1165,44.083,0.000
50,0,154186,274750.4,347930.2,21428,151283.1,322.511,4,30529.48,16642739,,38065,1962.252,119.473,154186,5512.957,634.986
50,1,67887,225643.3,942648.7,24683,175815.3,770.581,1,14459.17,0.000,,45958,1661.235,9.137,67887,2294.278,1354.860
50,2,83388,251824.1,25513.71,25165,181433.5,1348.346,1,27089.87,0.000,,53749,2304.182,117.014,83388,3027.071,41.032
50,3,1275,1587.018,6.060,,,,,,,,,,,1275,68.015,0.175
50,4,756,1093.459,1.510,,,,,,,,,,,756,27.569,0.000
40,0,460481,839338.7,455843.2,56853,434523.9,6252.219,5,25710.43,426193.9,,211629,39441.66,13061.88,460481,15545.14,5603.234
40,1,339777,799427.7,386894.7,64478,488909.0,5197.363,1,10830.70,0.000,,196904,37315.78,189806.2,339777,11936.78,319.261
40,2,359015,966083.3,735915.8,62639,515595.8,37514.82,1,23998.47,0.000,,200026,14968.54,12423.08,359015,15806.09,1321.210
40,3,918,1225.671,2.048,3,22.384,2.681,,,,,5,0.133,0.000,918,33.749,0.000
40,4,1239,1456.803,1.033,,,,,,,,,,,1239,46.090,0.000
30,0,540501,1176095,2551363,85713,657608.8,20590.78,4,22360.21,3221875,,267344,57409.73,53292.65,540501,18603.21,1874.779
30,1,418629,1112075,1088111,86668,674035.6,11280.28,1,15110.50,0.000,,247502,77817.75,74473.22,418629,14629.57,524.862
30,2,397564,1304525,2213519,79498,692644.8,88906.24,1,16243.67,0.000,,223142,24558.05,100080.9,397564,19847.66,4670.316
30,3,2519,3833.425,6.678,,,,,,,,,,,2519,107.197,0.291
30,4,2169,2839.356,14.811,,,,,,,,,,,2169,79.588,0.002
20,0,544819,1320289,1770065,102625,777659.0,114913.2,5,30353.86,5376818,,273960,71730.73,35951.15,544819,18887.77,1095.378
20,1,418527,1109695,912930.5,85128,669356.8,51391.01,1,9897.910,0.000,,246674,74983.75,149655.5,418527,14729.71,469.862
20,2,419682,1349080,18946083,82120,715213.3,333399.5,1,25859.83,0.000,,234045,25651.17,39849.09,419682,21121.20,43647.65
20,3,1937,2510.197,1.191,,,,,,,,,,,1937,70.539,0.000
20,4,1483,2094.265,2.217,4,40.961,36.490,,,,,9,0.373,0.000,1483,71.793,0.180
10,0,547375,1394701,1929720,107679,814931.4,29512.18,5,26712.42,160333.4,,278667,93575.93,88008.29,547375,18635.61,1269.642
10,1,419869,1162062,1028027,85963,681599.5,21661.67,1,10655.66,0.000,,249947,95792.42,80843.11,419869,14611.79,314.556
10,2,421034,1331329,1557387,79692,694592.6,64258.58,1,14046.81,0.000,,234557,25745.85,38067.71,421034,20788.69,3079.819
10,3,789,1069.022,1.708,,,,,,,,,,,789,29.830,0.000
10,4,3869,4610.228,44.464,,,,,,,,,,,3869,197.527,1.029
5,0,563378,1495819,10288179,114192,855679.7,521708.9,7,28129.30,106000.1,,292856,126504.3,122913.9,563378,19324.62,4933.994
5,1,435178,1262284,2002718,90439,714210.3,41544.48,,,,,265134,128297.8,6184634,435178,14810.06,815.360
5,2,432266,1405355,5409850,84246,733929.0,87396.87,,,,,242333,36112.29,34322.78,432266,21451.90,11457.40
5,3,1907,2683.472,1.421,,,,,,,,,,,1907,68.847,0.000
5,4,2688,3621.399,4.225,,,,,,,,,,,2688,99.063,0.000
