RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786912,218104
90,772995,83
80,795237,63
70,792222,67
60,1038290,2372
50,1100173,214
40,1111954,151
30,1104140,73
20,1108781,75
10,1108659,75
5,1111998,74
