RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,263223,35
90,977279,61379
80,1270084,106533
70,1642691,133487
60,1741097,166279
50,1988533,182749
40,2155981,254159
30,2506429,343623
20,3313840,494731
10,3973092,704838
5,4655394,906799
