RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.33,4.11,0:06.47,224043,562523,566681,480806
90,2.45,2.07,0:05.32,8,740720,691380,558589
80,2.60,1.93,0:05.32,8,741388,797733,565517
70,2.64,2.03,0:05.52,12,742258,902752,567145
60,2.81,2.81,0:06.97,241,923542,1129230,1011172
50,2.78,3.23,0:07.52,39,968574,1131107,1121548
40,2.85,3.17,0:07.53,16,973410,1131165,1125393
30,2.77,3.27,0:07.53,20,976383,1131163,1125718
20,2.95,3.21,0:07.59,19,977122,1131169,1125922
10,2.90,3.42,0:07.71,20,978835,1131161,1126205
5,2.85,3.38,0:07.63,20,979755,1131168,1126254
