RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.27,0.12,0:04.40,0,100590,0,0
90,4.40,0.62,0:05.02,41670,115351,443925,308813
80,4.34,0.79,0:05.14,47062,118172,503956,360995
70,4.38,0.86,0:05.25,55027,134042,557507,442063
60,4.43,0.87,0:05.30,65039,113275,564467,481456
50,4.54,0.99,0:05.54,65728,160283,792615,548487
40,4.75,3.42,0:08.27,143061,992166,3538966,2156593
30,4.86,5.74,0:11.02,242491,1140042,4794027,5293941
20,4.92,5.79,0:11.16,241400,1144094,4839849,5426260
