RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786602,2648629,10549632,217890,2087059,789466.5,,,,50144.02,262154,9904.856,3585.559
100,1,844,1166.058,4.555,9,74.927,3.736,,,,,9,0.412,0.000
100,2,675,947.608,2.047,,,,,,,,,,
100,3,4311,5047.902,99.230,,,,,,,,,,
100,4,1402,2007.468,2.591,35,245.678,3.356,,,,,35,1.317,0.000
90,0,786757,1206017,4446568,8,207.772,35.381,,,,211044.4,316286,386603.6,1357761
90,1,1248,1591.805,2.172,8,61.211,2.935,,,,,9,0.361,0.000
90,2,634,913.496,2.141,,,,,,,,,,
90,3,1772,2367.127,1.391,,,,,,,,,,
90,4,1216,1544.682,1.988,,,,,,,,,,
80,0,786808,1258212,7038321,8,99.628,75.517,,,,225282.2,325008,411874.3,913516.3
80,1,991,1381.239,4.233,,,,,,,,,,
80,2,335,533.445,1.442,,,,,,,,,,
80,3,3469,4116.736,27.583,,,,,,,,,,
80,4,2005,2660.934,1.823,,,,,,,,,,
70,0,786497,1280538,6015368,12,348.769,1.936,,,,229537.2,325445,417148.9,15165693
70,1,815,832.965,1.746,,,,,,,,,,
70,2,301,524.832,3.139,,,,,,,,,,
70,3,3750,4651.486,103.011,,,,,,,,,,
70,4,1761,2489.114,2.411,,,,,,,,,,
60,0,998682,1992561,52407560,2505,37029.05,651.895,,,,359003.0,617439,772187.5,20640099
60,1,1616,2105.916,3.226,8,60.642,1.966,,,,,9,0.358,0.000
60,2,374,682.989,4.153,,,,,,,,,,
60,3,2367,3460.921,7.717,,,,,,,,,,
60,4,1284,1414.252,1.171,,,,,,,,,,
50,0,1048813,2096969,8267934,198,2624.220,93.460,,,,384133.6,691366,854401.5,2549648
50,1,875,937.387,1.786,,,,,,,,,,
50,2,184,446.835,4.205,,,,,,,,,,
50,3,3681,5735.569,87.060,,,,,,,,,,
50,4,1729,2100.084,2.295,,,,,,,,,,
40,0,1048720,2061026,45687965,90,2125.218,476.997,,,,381634.3,700203,827020.7,52441443
40,1,491,567.363,0.431,,,,,,,,,,
40,2,1194,1794.870,5.130,,,,,,,,,,
40,3,4224,6157.729,46.825,,,,,,,,,,
40,4,1779,2227.036,1.890,,,,,,,,,,
30,0,1048873,2019129,3447399,20,245.157,83.106,,,,389121.1,695418,769325.9,7308958
30,1,3702,4278.321,113.925,,,,,,,,,,
30,2,683,1074.836,2.150,,,,,,,,,,
30,3,2235,3520.583,20.399,31,208.697,0.693,,,,,31,1.184,0.000
30,4,2099,2718.856,107.393,9,71.955,4.985,,,,,9,0.379,0.000
20,0,1048722,1977809,42511927,19,153.240,15.016,,,,384128.8,698648,741953.7,1746941
20,1,4585,4712.137,31.371,,,,,,,,,,
20,2,1005,1515.899,2.198,,,,,,,,,,
20,3,3329,4998.795,9.850,,,,,,,,,,
20,4,2230,2798.370,12.428,,,,,,,,,,
10,0,1048763,1939836,20630021,20,318.161,97.535,,,,376734.8,698322,708080.4,1348343
10,1,745,1002.172,2.932,,,,,,,,,,
10,2,321,779.760,5.444,33,236.477,6.579,,,,,33,1.268,0.000
10,3,1099,1587.452,2.932,,,,,,,,,,
10,4,,,,,,,,,,,,,
5,0,1048653,1914196,3403726,18,201.719,66.566,,,,377658.6,699406,679878.9,1658440
5,1,804,1044.979,1.999,,,,,,,,,,
5,2,270,535.140,1.674,,,,,,,,,,
5,3,4584,5584.051,44.744,,,,,,,,,,
5,4,2519,3467.937,8.159,,,,,,,,,,
