RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.17,2.95,0:05.13,217890,568675,283363,234766
90,2.25,1.25,0:03.78,8,786560,342625,262020
80,2.33,1.27,0:03.89,8,786557,401105,282741
70,2.33,1.32,0:03.95,12,786560,456063,283542
60,2.45,1.87,0:04.81,2505,996132,564601,504373
50,2.59,1.83,0:04.94,164,1048564,565431,552921
40,2.57,1.88,0:04.94,90,1048634,565524,558466
30,2.65,1.83,0:04.91,20,1048708,565595,562802
20,2.62,1.89,0:04.91,19,1048709,565595,562908
10,2.76,1.77,0:04.91,20,1048708,565598,563009
5,2.70,1.86,0:04.90,18,1048710,565587,563041
