RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,536575,661668.7,92490.31,434,2784.612,11.133,,,,
100,1,143,225.831,1.376,,,,,,,
100,2,142,148.289,1.531,,,,,,,
100,3,617,977.213,1.267,,,,,,,
100,4,555,830.657,1.507,,,,,,,
90,0,786492,1072296,544447.7,39424,270153.8,1153.650,59,1663883,48480526,
90,1,181,319.490,2.013,,,,,,,
90,2,202,334.926,5.363,1,28.664,0.000,,,,
90,3,395,581.738,0.702,,,,,,,
90,4,275,402.756,1.384,,,,,,,
80,0,786490,1072140,7437812,39518,270839.9,2013.590,68,1827877,34884311,
80,1,477,807.091,5.937,6,67.572,179.022,,,,
80,2,596,941.526,2.258,,,,,,,
80,3,468,712.612,3.970,,,,,,,
80,4,262,395.476,1.782,,,,,,,
70,0,786498,1061158,426485.0,39399,269686.6,2777.708,81,2034960,49098938,
70,1,399,748.714,11.509,2,47.195,593.022,,,,
70,2,254,363.984,2.263,,,,,,,
70,3,138,206.735,1.505,,,,,,,
70,4,601,873.229,1.501,,,,,,,
60,0,996539,1451919,1556490,84633,530979.8,6978.459,85,3037582,73132516,
60,1,465,764.020,6.279,2,44.383,534.546,,,,
60,2,341,528.053,1.719,,,,,,,
60,3,130,273.049,22.089,,,,,,,
60,4,249,391.034,1.253,,,,,,,
50,0,1047836,1538363,1760906,96274,600010.9,486159.5,80,2773190,41077832,
50,1,231,446.724,17.785,4,62.600,246.024,,,,
50,2,324,451.783,0.833,,,,,,,
50,3,221,350.088,1.297,,,,,,,
50,4,194,281.549,0.778,,,,,,,
40,0,1048695,1536970,1118948,96144,600338.7,26928.89,91,2477633,44084642,
40,1,142,275.445,5.875,7,45.906,5.418,,,,
40,2,215,340.973,4.372,7,47.846,6.149,,,,
40,3,353,526.009,2.115,,,,,,,
40,4,192,270.398,2.150,,,,,,,
30,0,1048724,3854869,75063325,524077,2969016,380356.4,76,2477400,72967105,
30,1,248,390.491,2.363,,,,,,,
30,2,333,521.472,1.288,,,,,,,
30,3,262,489.706,8.057,7,72.429,108.875,,,,
30,4,341,546.527,1.929,,,,,,,
20,0,1048651,3870564,5255020,524026,2974607,154001.2,74,2012200,45998211,
20,1,326,533.928,1.265,,,,,,,
20,2,227,392.277,7.795,3,47.438,321.943,,,,
20,3,266,432.451,5.261,6,62.943,97.020,,,,
20,4,66,108.150,0.563,,,,,,,
10,0,1048724,3918042,76465157,524308,2994252,203711.2,75,1902208,43057408,
10,1,143,207.122,0.478,,,,,,,
10,2,120,197.720,10.649,8,72.029,85.579,,,,
10,3,306,503.256,6.683,16,116.884,38.315,,,,
10,4,357,550.443,4.698,2,37.912,338.676,,,,
5,0,1048673,3894730,16460032,524015,2965165,630253.6,73,1990746,29537780,
5,1,195,343.075,0.857,,,,,,,
5,2,39,57.904,6.886,,,,,,,
5,3,74,93.306,0.734,,,,,,,
5,4,75,93.723,0.688,,,,,,,
