RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,548023,459
90,805697,39433
80,802951,39539
70,799172,39410
60,1008287,84648
50,1058620,96289
40,1053162,96160
30,1049081,524119
20,1049062,524061
10,1049065,524338
5,1049075,524038
