RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,904,1383.122,0.609,,,,,,,,,,,904,50.677,0.000,,,
100,1,709,1073.463,1.067,,,,,,,,,,,709,46.751,0.001,,,
100,2,1011,1499.015,1.160,2,16.465,1.750,,,,,10,0.688,0.000,1011,60.864,0.000,,,
100,3,248,367.718,0.613,,,,,,,,,,,248,12.233,0.000,,,
100,4,497,739.767,1.525,1,13.701,0.000,,,,,8,0.519,0.000,497,26.886,0.001,,,
100,5,7682,11662.53,35.666,5,35.578,1.161,,,,,20,0.762,0.000,7682,311.209,0.005,,,
100,6,9616,13754.61,93.578,,,,,,,,,,,9616,400.287,1.474,,,
100,7,4672,6945.070,66.787,,,,26,36371.84,1002140,,,,,4672,205.857,0.021,,,
100,8,599548,560394.9,127786.1,105,1376.257,53.095,,,,,1537,95.283,0.121,599548,20891.91,653.107,,,
100,9,589664,558169.7,60964.82,105,831.652,4.112,,,,,1519,192.560,0.396,589664,20866.10,505.990,,,
100,10,589354,546912.1,98339.83,99,758.320,3.712,,,,,1539,207.169,0.431,589354,20574.50,486.506,,,
100,11,678955,623083.9,800006.3,94,661.585,3.299,,,,,1465,243.201,0.623,678955,23973.70,10787.35,,,
100,12,589988,543624.7,68555.89,114,954.656,9.344,,,,,1560,153.604,0.183,589988,20479.87,720.426,,,
100,13,592149,546450.5,89856.19,94,838.666,22.367,,,,,1477,125.943,0.242,592149,20402.12,596.511,,,
100,14,595348,557552.2,394677.5,98,1112.529,28.063,,,,,1436,100.656,0.146,595348,21047.35,2358.893,,,
100,15,7161,11062.01,20.309,2,24.621,47.912,,,,,7,0.313,0.000,7161,291.756,0.003,,,
100,16,2571,3955.111,4.381,,,,,,,,,,,2571,128.969,0.002,,,
100,17,8386,12276.10,76.911,,,,,,,,,,,8386,376.092,2.616,,,
100,18,8719,13928.54,132.595,,,,,,,,,,,8719,673.722,5.616,,,
100,19,458,587.496,3.965,,,,,,,,,,,458,23.496,0.000,,,
