RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,524998,646479.1,195920.9,21,221.943,137.808,,,,
100,1,5392,7541.898,23.589,6,63.629,129.031,,,,
100,2,6213,9549.323,21.039,,,,,,,
100,3,7722,11411.61,37.715,,,,,,,
100,4,5717,8975.392,33.861,,,,,,,
90,0,786618,1123752,553488.1,38099,273205.7,1851.124,45,890037.9,97163282,
90,1,8264,12669.79,39.800,,,,,,,
90,2,9113,13801.03,124.705,,,,,,,
90,3,9482,14456.27,50.195,,,,,,,
90,4,8429,11898.14,69.833,,,,,,,
80,0,786844,1131744,722966.5,38127,274409.1,4194.160,44,945306.7,226348166,
80,1,10991,17073.45,531.243,4,50.454,168.740,,,,
80,2,8709,12767.80,61.773,,,,,,,
80,3,8673,12333.88,68.070,,,,,,,
80,4,7663,11932.58,51.483,,,,,,,
70,0,786682,1139899,1376226,38018,273779.8,3745.623,46,1012858,136938724,
70,1,8445,12876.56,58.114,,,,,,,
70,2,8750,13531.63,47.042,,,,,,,
70,3,10409,15859.66,259.216,,,,,,,
70,4,9032,13139.64,38.878,,,,,,,
60,0,995176,1518060,2161277,86285,552591.7,19085.85,32,1191670,1560773620,
60,1,10213,15405.24,180.784,,,,,,,
60,2,11203,16843.73,301.738,,,,,,,
60,3,10212,14723.68,193.488,1,34.016,0.000,,,,
60,4,10940,16558.09,72.583,,,,,,,
50,0,1048828,1645430,1465247,102345,644478.7,15285.32,49,1126720,333364383,
50,1,9988,15220.26,243.353,2,41.552,338.208,,,,
50,2,10959,15985.61,65.674,,,,,,,
50,3,10275,15286.92,90.372,,,,,,,
50,4,10963,16627.58,57.442,,,,,,,
40,0,1048905,1638142,2711103,98849,626181.2,9859.275,49,1012701,142424752,
40,1,10541,16284.12,74.086,7,68.413,98.950,,,,
40,2,10643,16182.84,146.327,,,,,,,
40,3,12786,19703.16,1560.968,,,,,,,
40,4,11363,16484.10,1145.838,,,,,,,
30,0,1049069,1632658,2102259,100173,629328.6,27332.15,41,918530.3,99616798,
30,1,10571,16953.63,3381.129,,,,,,,
30,2,11104,17527.47,73.656,,,,,,,
30,3,12012,19189.02,112.771,,,,,,,
30,4,11868,19083.84,77.529,4,50.731,147.526,,,,
20,0,1048782,1684790,3391097,105258,659093.7,20136.01,43,1038882,216649765,
20,1,10949,17430.55,62.540,,,,,,,
20,2,8896,13926.45,85.509,,,,,,,
20,3,9245,14721.02,45.073,,,,,,,
20,4,10280,16210.76,80.916,,,,,,,
10,0,1048982,1686136,32682849,101186,640073.1,12287.10,42,827408.8,90328832,
10,1,9446,14936.29,56.674,,,,,,,
10,2,9597,14270.95,104.699,,,,,,,
10,3,9242,13771.04,44.628,,,,,,,
10,4,10036,14826.89,109.444,3,45.225,217.387,,,,
5,0,1048859,1747696,1300203,112856,702638.5,27819.17,39,894095.2,8343161,
5,1,9793,15429.41,134.015,,,,,,,
5,2,10719,16858.06,76.941,6,73.648,125.491,,,,
5,3,11619,17820.03,183.641,,,,,,,
5,4,10247,16023.20,124.581,,,,,,,
