RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048835,4931720,15345648,435728,4183170,2987943,,,,64392.47,524302,19919.08,2181.105
100,1,2041,2575.517,1.943,,,,,,,,,,
100,2,1067,1564.575,3.046,,,,,,,,,,
100,3,5346,7352.890,25.443,,,,,,,,,,
100,4,2753,3531.075,6.316,27,193.264,4.804,,,,,27,0.999,0.000
90,0,1048780,2388673,7044536,19,650.926,1331.191,,,,392880.7,731639,1126444,72836561
90,1,2189,2788.383,23.701,,,,,,,,,,
90,2,476,799.218,3.514,,,,,,,,,,
90,3,1481,2124.896,2.684,,,,,,,,,,
90,4,1370,1692.760,2.122,,,,,,,,,,
80,0,1048717,2435583,3577826,14,114.408,18.337,,,,399150.3,757351,1160956,3834703
80,1,1718,2138.091,1.979,8,61.452,3.729,,,,,8,0.313,0.000
80,2,632,956.751,1.628,,,,,,,,,,
80,3,2334,3411.317,10.815,,,,,,,,,,
80,4,1492,2073.174,3.047,29,220.133,8.622,,,,,29,1.104,0.000
70,0,1048982,2386401,40350201,14,173.358,86.257,,,,403096.3,759594,1105228,20699381
70,1,1505,1971.417,4.933,,,,,,,,,,
70,2,514,883.643,3.001,,,,,,,,,,
70,3,4421,5451.006,72.229,,,,,,,,,,
70,4,2229,2894.182,16.053,,,,,,,,,,
60,0,1048846,2321302,956209.5,15,196.736,115.561,,,,396019.4,759472,1045342,367471901
60,1,666,980.895,3.650,16,114.068,6.007,,,,,16,0.583,0.000
60,2,331,654.850,3.833,8,63.451,7.555,,,,,9,0.359,0.000
60,3,4358,5412.691,93.524,,,,,,,,,,
60,4,2619,3404.766,5.191,,,,,,,,,,
50,0,1048782,2285218,12232.35,16,143.460,44.814,,,,390193.1,761669,1010185,21114092
50,1,2086,2657.248,177.813,,,,,,,,,,
50,2,719,1099.065,2.745,,,,,,,,,,
50,3,2889,4475.438,6.564,,,,,,,,,,
50,4,2206,2693.200,15.003,,,,,,,,,,
40,0,1048803,2233025,5421451,15,208.192,110.344,,,,386486.4,769892,963553.9,4890267
40,1,1049,1308.954,1.102,,,,,,,,,,
40,2,478,768.086,0.660,,,,,,,,,,
40,3,3906,5094.468,56.280,8,59.922,1.326,,,,,9,0.498,0.000
40,4,2265,3019.681,14.016,,,,,,,,,,
30,0,1048730,2178979,2949868,13,106.109,20.917,,,,385346.4,768119,915091.6,3239784
30,1,1623,2069.279,1.318,,,,,,,,,,
30,2,383,666.406,4.206,,,,,,,,,,
30,3,3087,4446.326,21.104,,,,,,,,,,
30,4,2246,2685.406,10.574,,,,,,,,,,
20,0,1049022,2135323,3835282,14,119.603,20.511,,,,384443.7,769445,875784.6,6637120
20,1,172,230.403,3.228,,,,,,,,,,
20,2,634,949.223,1.219,,,,,,,,,,
20,3,4080,5595.313,25.089,,,,,,,,,,
20,4,2491,3187.471,5.489,,,,,,,,,,
10,0,1048739,2099192,4342695,14,170.693,74.293,,,,378705.8,775519,838277.8,9594070
10,1,1053,1136.433,1.996,,,,,,,,,,
10,2,403,715.016,2.025,,,,,,,,,,
10,3,4407,5605.843,77.296,,,,,,,,,,
10,4,2875,3814.068,4.929,,,,,,,,,,
5,0,1048850,2070612,2182922,15,135.337,26.086,,,,378383.0,772647,819055.0,773990.8
5,1,1315,1641.347,2.292,8,78.984,31.167,,,,,9,0.368,0.000
5,2,469,800.730,3.556,,,,,,,,,,
5,3,2274,2981.858,9.376,,,,,,,,,,
5,4,1427,1802.895,1.884,,,,,,,,,,
