RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,2.99,0:05.14,216691,569874,283244,233484
90,2.31,1.20,0:03.79,41,786524,342560,262723
80,2.38,1.23,0:03.89,8,786557,401594,282745
70,2.35,1.31,0:03.95,12,786560,456257,283538
60,2.51,1.82,0:04.81,2180,996090,564597,504187
50,2.55,1.89,0:04.96,210,1048518,565425,552594
40,2.59,1.87,0:04.94,112,1048612,565516,558208
30,2.62,1.85,0:04.90,19,1048709,565595,562800
20,2.65,1.87,0:04.92,20,1048708,565594,562907
10,2.73,1.81,0:04.91,19,1048709,565596,563004
5,2.80,1.76,0:04.91,20,1048708,565586,563046
