RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786694,2648411,1132163,216691,2082023,1286784,,,,49932.60,262154,9778.371,3355.869
100,1,2617,3779.943,9.074,,,,,,,,,,
100,2,305,591.389,1.840,,,,,,,,,,
100,3,2524,3341.638,6.983,9,75.108,3.314,,,,,9,0.408,0.000
100,4,2258,2784.879,14.929,,,,,,,,,,
90,0,786548,1210700,2682990,41,929.091,551.454,,,,213761.4,315995,382568.7,1729354
90,1,3708,4287.960,112.848,,,,,,,,,,
90,2,630,984.177,4.151,,,,,,,,,,
90,3,1746,2496.528,1.676,,,,,,,,,,
90,4,1072,1352.906,2.077,,,,,,,,,,
80,0,786491,1263176,9082915,8,155.852,127.122,,,,227880.1,323377,403478.2,1194715
80,1,1553,2133.628,1.532,,,,,,,,,,
80,2,719,955.449,1.282,,,,,,,,,,
80,3,1783,2433.879,2.462,,,,,,,,,,
80,4,1678,2088.161,1.741,,,,,,,,,,
70,0,786795,1272640,4693845,12,122.072,55.017,,,,228103.2,323424,406285.9,1061381
70,1,,,,,,,,,,,,,
70,2,684,881.604,1.678,,,,,,,,,,
70,3,1889,2646.610,1.903,,,,,,,,,,
70,4,2243,2917.181,14.883,,,,,,,,,,
60,0,998347,1989892,12733022,2211,33041.42,1499.999,,,,364320.6,615047,764771.0,2843621
60,1,1399,1891.060,2.899,,,,,,,,,,
60,2,465,813.398,5.240,,,,,,,,,,
60,3,2486,3590.510,6.072,,,,,,,,,,
60,4,2284,2993.352,15.691,,,,,,,,,,
50,0,1048919,2100112,15771219,210,3706.093,340.296,,,,394364.0,689340,845768.3,3845041
50,1,1289,1705.514,3.751,,,,,,,,,,
50,2,251,675.658,7.601,16,118.001,7.116,,,,,16,0.608,0.000
50,3,1482,2154.028,2.587,,,,,,,,,,
50,4,1064,1358.794,1.528,,,,,,,,,,
40,0,1048901,2062925,6988205,112,3095.268,816.336,,,,384300.3,699283,818825.9,6425165
40,1,818,1041.435,2.309,,,,,,,,,,
40,2,457,759.085,1.675,8,61.383,2.647,,,,,8,0.356,0.000
40,3,4504,5772.563,63.755,,,,,,,,,,
40,4,2521,3445.850,6.279,,,,,,,,,,
30,0,1048765,2012064,55908256,19,292.626,116.468,,,,381929.2,696620,767365.8,1732819
30,1,1744,2075.166,0.786,,,,,,,,,,
30,2,361,634.151,1.261,,,,,,,,,,
30,3,2558,3609.168,4.806,,,,,,,,,,
30,4,1762,2194.498,1.684,,,,,,,,,,
20,0,1048803,1982988,3470582,20,294.511,110.428,,,,380198.1,697969,744013.2,1340052
20,1,1470,1903.682,2.731,8,81.090,40.617,,,,,8,0.425,0.000
20,2,284,590.531,3.164,,,,,,,,,,
20,3,1621,2419.523,1.510,,,,,,,,,,
20,4,911,1177.901,2.454,,,,,,,,,,
10,0,1048653,1940424,4310458,19,211.594,71.888,,,,377143.9,698513,703979.8,1069582
10,1,1846,2249.466,1.908,,,,,,,,,,
10,2,630,960.688,1.543,,,,,,,,,,
10,3,2943,4493.041,318.158,,,,,,,,,,
10,4,847,1155.154,2.362,,,,,,,,,,
5,0,1048784,1919621,3328722,20,211.668,56.925,,,,376805.1,699685,686858.6,2815810
5,1,2395,3360.689,11.095,,,,,,,,,,
5,2,824,1282.867,5.342,,,,,,,,,,
5,3,3154,4882.063,21.012,,,,,,,,,,
5,4,1777,2392.704,3.188,9,78.771,14.240,,,,,9,0.379,0.000
