RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,679185,494411.7,56357.57,107,718.645,1.761,,,,,1599,192.355,0.979,679185,20142.51,721.745
100,1,1957,2419.891,1.173,,,,,,,,,,,1957,67.786,0.000
100,2,2283,3149.396,16.744,4,27.824,1.268,,,,,16,9.645,4.994,2283,110.989,1.140
100,3,1463,1960.808,2.517,,,,,,,,,,,1463,50.325,0.000
100,4,1514,2127.822,3.855,,,,,,,,,,,1514,68.681,0.147
90,0,689399,520327.3,171014.0,1539,10222.52,3.539,,,,,12663,2084.579,41.064,689399,20307.38,987.324
90,1,1470,1899.662,2.095,,,,,,,,,,,1470,51.632,0.000
90,2,1176,1716.164,4.692,7,55.407,13.253,,,,,13,7.173,3.261,1176,40.443,0.000
90,3,2545,3508.130,9.097,,,,,,,,,,,2545,135.892,0.917
90,4,2252,2991.412,22.015,,,,,,,,,,,2252,92.044,0.658
80,0,698927,539163.1,216940.4,2174,14702.69,103.389,1,10421.87,0.000,,22115,2556.539,38.115,698927,20551.13,2168.302
80,1,1209,1640.500,3.010,9,60.262,2.472,,,,,13,0.429,0.000,1209,42.402,0.000
80,2,3003,4266.831,220.893,12,77.642,0.674,,,,,23,11.180,2.210,3003,176.130,6.289
80,3,5124,6668.946,874.829,,,,,,,,,,,5124,225.570,5.829
80,4,2084,2799.066,168.526,8,57.803,6.875,,,,,9,0.304,0.000,2084,71.610,0.024
70,0,714331,624199.2,4812061,12498,83328.42,908.885,7,77418.42,3114440,,37609,3042.456,280.001,714331,21239.76,30905.96
70,1,1772,2474.200,3.710,,,,,,,,,,,1772,63.854,0.000
70,2,1541,2034.845,3.954,2,22.584,2.691,,,,,8,0.340,0.000,1541,69.313,0.160
70,3,1448,2104.412,4.665,7,51.775,9.346,,,,,9,0.284,0.000,1448,51.677,0.000
70,4,6134,7490.974,86.797,,,,,,,,,,,6134,375.996,4.158
60,0,780675,952225.1,2280063,48112,344529.3,2874.752,11,91992.27,10109792,,103954,5380.972,13924.39,780675,24130.71,68009.10
60,1,3222,4260.476,10.847,,,,,,,,,,,3222,111.586,0.001
60,2,1953,2808.587,3.959,3,22.682,4.651,,,,,15,6.269,2.154,1953,83.531,0.117
60,3,2476,3338.755,11.658,,,,,,,,,,,2476,85.800,0.000
60,4,1453,2020.418,3.301,,,,,,,,,,,1453,52.697,0.000
50,0,888477,1281141,3730174,77514,566991.5,8958.128,16,137686.9,5646614,,212509,14277.47,13128.18,888477,27685.45,9235.704
50,1,1270,1774.984,3.321,2,15.985,7.632,,,,,4,0.117,0.000,1270,59.827,0.167
50,2,831,1209.140,5.214,9,66.350,4.824,,,,,33,5.676,0.594,831,28.842,0.000
50,3,3739,5466.995,26.696,,,,,,,,,,,3739,130.874,0.002
50,4,2965,4106.243,109.546,,,,,,,,,,,2965,104.490,0.010
40,0,1002127,1736733,2014238,123993,908226.2,40666.68,21,158933.1,2980030,,327802,20913.30,18487.60,1002127,31279.50,4127.109
40,1,2069,2732.568,2.302,4,31.430,1.497,,,,,27,0.927,0.000,2069,73.687,0.000
40,2,1192,1969.243,7.350,4,32.460,18.798,,,,,13,0.502,0.000,1192,61.434,0.209
40,3,1634,2385.386,3.605,,,,,,,,,,,1634,58.940,0.000
40,4,7539,9290.227,445.119,,,,,,,,,,,7539,401.545,11.590
30,0,1173948,2336874,15765502,184793,1340812,73157.52,17,118176.7,4925516,,503890,37621.59,20919.15,1173948,37428.52,23805.45
30,1,3481,4817.820,5.122,,,,,,,,,,,3481,118.306,0.000
30,2,2921,4483.448,7.060,6,45.709,1.302,,,,,32,7.295,1.142,2921,132.199,0.225
30,3,3914,5043.112,9.938,,,,,,,,,,,3914,134.323,0.001
30,4,2948,3587.139,63.070,,,,,,,,,,,2948,100.663,0.019
20,0,1262144,2587533,5245872,198413,1436162,67788.08,16,102545.2,3843464,,604355,81572.81,713127.4,1262144,42176.76,9624.148
20,1,1750,2343.873,2.299,,,,,,,,,,,1750,61.695,0.000
20,2,695,1044.116,4.556,4,29.402,3.186,,,,,13,1.437,0.066,695,42.572,0.345
20,3,613,862.128,6.163,,,,,,,,,,,613,22.426,0.000
20,4,3353,5066.659,12.352,,,,,,,,,,,3353,116.343,0.000
10,0,1373671,3027285,170632.6,243289,1755930,1177707,7,43639.78,4274278,,719376,93124.62,483351.3,1373671,45326.76,12375.34
10,1,3938,5194.452,10.904,,,,,,,,,,,3938,137.439,0.001
10,2,2430,3692.211,11.379,3,20.771,1.012,,,,,28,11.793,4.042,2430,97.363,0.027
10,3,2470,3199.778,4.767,,,,,,,,,,,2470,88.135,0.000
10,4,2298,3060.991,16.077,,,,,,,,,,,2298,84.794,0.001
5,0,1444614,3174982,3415581,249480,1795740,275895.0,7,38279.64,2892457,,794026,126682.3,460754.8,1444614,47665.36,39315.19
5,1,311,366.411,0.397,,,,,,,,,,,311,11.122,0.000
5,2,4451,7727.895,33.286,1,8.598,0.000,,,,,10,0.366,0.000,4451,176.087,0.079
5,3,4804,6504.981,25.663,,,,,,,,,,,4804,173.507,0.002
5,4,4411,6178.391,114.933,,,,,,,,,,,4411,161.697,0.001
