RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679321,113
90,690451,1570
80,699919,2210
70,715400,12525
60,781773,48128
50,890342,77529
40,1005649,124005
30,1181747,184802
20,1282239,198424
10,1397309,243299
5,1477210,249490
