RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678533,803146.5,98710.25,88,893.627,97.748,,,,
100,1,15474,25726.68,143.986,,,,,,,
100,2,16534,26479.44,188.110,,,,,,,
100,3,16023,25950.50,170.140,,,,,,,
100,4,14820,24152.36,821.929,,,,,,,
90,0,689428,832383.6,118353.2,2055,15570.41,17.851,1,22870.30,0.000,
90,1,15925,26342.12,2477.413,,,,,,,
90,2,17188,27235.69,167.980,,,,,,,
90,3,15740,24746.87,179.814,,,,,,,
90,4,15866,25940.51,182.310,,,,,,,
80,0,689760,830123.2,227594.7,2190,16193.91,180.960,4,127882.8,279277890,
80,1,16500,27265.94,338.654,1,35.488,0.000,,,,
80,2,18773,32469.40,3569.504,,,,,,,
80,3,17400,29638.03,285.913,,,,,,,
80,4,16309,26926.70,144.721,,,,,,,
70,0,715078,916529.9,399141.9,9663,79571.20,1366.070,10,371769.5,104845393,
70,1,17955,30264.55,2930.192,,,,,,,
70,2,18544,29950.25,2869.053,,,,,,,
70,3,17648,27788.94,323.496,,,,,,,
70,4,16143,26726.01,200.484,,,,,,,
60,0,772556,1224093,6228874,44094,319993.9,17184.72,14,399749.1,592338986,
60,1,14881,24516.68,216.841,12,128.523,94.999,,,,
60,2,17276,28107.40,333.517,,,,,,,
60,3,17896,28453.61,265.726,,,,,,,
60,4,16721,27094.73,1765.769,,,,,,,
50,0,908420,1699906,2064108,86836,680586.8,97192.94,23,717994.4,412519245,
50,1,18611,29790.77,282.345,,,,,,,
50,2,19158,30865.42,415.912,,,,,,,
50,3,18216,30136.65,709.775,,,,,,,
50,4,19609,31338.27,339.693,,,,,,,
40,0,1036700,2200038,4419023,130688,1086882,296282.2,36,757098.0,209620533,
40,1,19091,31178.59,197.039,,,,,,,
40,2,20449,33399.53,519.870,,,,,,,
40,3,20321,32541.43,1316.613,,,,,,,
40,4,20973,33614.31,535.765,10,84.807,60.417,,,,
30,0,1166132,2747833,35547.26,207791,1540394,320011.5,51,1048426,433976182,
30,1,21680,34674.64,530.746,1,34.762,0.000,,,,
30,2,24195,38730.44,999.996,,,,,,,
30,3,22534,34293.15,1173.994,,,,,,,
30,4,24314,38635.06,463.287,,,,,,,
20,0,1260041,3103353,1088342,253538,1814750,571863.8,64,1028133,135692108,
20,1,21201,33044.93,336.401,3,44.242,240.540,,,,
20,2,19869,30076.82,225.804,,,,,,,
20,3,19787,30196.79,1432.243,,,,,,,
20,4,21980,34217.00,589.455,,,,,,,
10,0,1375441,3714616,4497923,330438,2305411,1110833,78,1084228,115000977,
10,1,20134,30541.31,602.102,,,,,,,
10,2,22903,34358.31,2524.174,,,,,,,
10,3,20830,30640.40,13639.43,,,,,,,
10,4,20228,29977.12,996.054,,,,,,,
5,0,1442580,4006032,4761242,349777,2528691,2385240,88,977376.0,56747118,
5,1,23177,34814.03,4422.805,,,,,,,
5,2,23633,34850.67,8869.637,,,,,,,
5,3,24908,36810.34,762.612,,,,,,,
5,4,24037,35827.97,639.548,,,,,,,
