RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.53,0.10,0:03.64,0,100590,0,0
90,3.58,0.23,0:03.84,979,140781,44504,42485
80,3.59,0.28,0:03.91,4254,153470,60584,55377
70,3.55,0.35,0:03.93,4194,162863,74074,66137
60,3.61,0.36,0:04.00,6334,171955,77733,75343
50,3.67,0.56,0:04.26,24810,200412,101033,99560
40,3.91,1.83,0:05.85,16823,1097163,551085,582870
30,4.02,2.09,0:06.30,2714,1379664,708955,764181
20,3.95,2.11,0:06.25,31,1382708,709364,776518
10,4.15,2.02,0:06.33,3901,1390573,715112,780711
5,4.11,3.66,0:07.92,82750,1813069,822150,1241417
