RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678885,522196.3,56469.76,176,2487.965,10.719,,,,45011.63,1319,39.793,0.000
100,1,2356,3006.804,12.114,8,128.889,12.821,,,,,8,0.314,0.000
100,2,442,823.320,5.910,,,,,,,,,,
100,3,1788,2255.431,2.257,,,,,,,,,,
100,4,1547,1761.585,1.960,,,,,,,,,,
90,0,689431,547423.7,152362.6,30,544.216,67.799,,,,51647.13,14375,6851.139,520.757
90,1,2287,2792.703,12.443,,,,,,,,,,
90,2,520,940.430,7.186,8,142.614,36.328,,,,,8,0.325,0.000
90,3,2008,2723.679,3.600,,,,,,,,,,
90,4,1749,2173.461,2.101,,,,,,,,,,
80,0,692707,564446.0,189154.2,556,9980.107,126.300,2,98259.05,1313645765,52032.84,17519,6899.981,567.300
80,1,2123,2546.457,47.237,,,,,,,,,,
80,2,362,716.405,3.195,,,,,,,,,,
80,3,2766,3610.650,12.130,,,,,,,,,,
80,4,1654,2002.078,1.818,,,,,,,,,,
70,0,714541,625845.9,331265.1,2396,38031.11,84.547,9,301294.9,150436462,63838.16,39185,6843.092,640.582
70,1,3568,4582.355,47.334,,,,,,,,,,
70,2,342,702.325,3.145,,,,,,,,,,
70,3,2196,2722.664,18.472,,,,,,,,,,
70,4,1475,1875.710,2.046,,,,,,,,,,
60,0,779919,1044728,3655031,17074,358233.0,7705.294,8,296618.9,829149288,94247.72,103919,7210.649,938.688
60,1,2769,3840.052,9.368,,,,,,,,,,
60,2,1156,1618.043,1.990,,,,,,,,,,
60,3,3079,3905.399,25.837,8,117.350,2.428,,,,,9,0.459,0.000
60,4,2863,3597.327,5.412,,,,,,,,,,
50,0,890563,1050806,5150787,10307,190757.5,2299.376,17,507241.4,190044471,166735.1,215470,13806.54,2233.036
50,1,1768,2344.574,3.664,,,,,,,,,,
50,2,653,1213.647,1.805,,,,,,,,,,
50,3,2047,2670.331,2.358,,,,,,,,,,
50,4,1188,2019.340,10.739,32,447.218,0.456,,,,,32,1.046,0.000
40,0,1025598,1340939,3772384,12779,245902.1,156087.7,21,777305.2,453607369,266856.2,352628,23221.88,9268.632
40,1,1868,2359.803,2.233,,,,,,,,,,
40,2,482,818.303,2.313,,,,,,,,,,
40,3,975,1183.728,2.186,,,,,,,,,,
40,4,7508,8480.733,819.401,,,,,,,,,,
30,0,1170691,1688348,6710891,17959,317584.7,53812.64,27,757385.1,656856428,372624.1,510567,63503.14,27308.48
30,1,1899,2322.341,1.660,,,,,,,,,,
30,2,668,1138.659,1.924,,,,,,,,,,
30,3,5625,6618.762,166.129,,,,,,,,,,
30,4,3112,3878.528,14.115,,,,,,,,,,
20,0,1259945,1713148,4587577,4915,99368.81,765.898,39,770130.6,241145277,457787.8,616680,115797.9,13034921
20,1,4489,6129.374,15.915,,,,,,,,,,
20,2,1339,1887.855,1.838,,,,,,,,,,
20,3,5433,7092.724,14.775,,,,,,,,,,
20,4,2016,2628.101,3.058,8,124.762,5.829,,,,,9,0.314,0.000
10,0,1370861,1950500,3646106,2368,51389.93,528.377,41,649095.6,163330262,561060.4,746343,176177.6,112601.8
10,1,3810,5220.761,18.431,,,,,,,,,,
10,2,1705,2342.665,0.729,,,,,,,,,,
10,3,6539,7852.197,13.011,,,,,,,,,,
10,4,3203,4064.858,15.502,8,121.479,2.451,,,,,9,0.341,0.000
5,0,1438938,2111539,1146847,4519,88271.56,606.126,59,631160.8,37047916,604717.9,814507,188217.4,199733.1
5,1,2608,3237.502,5.280,,,,,,,,,,
5,2,649,1171.457,1.254,,,,,,,,,,
5,3,9190,10622.15,238.590,,,,,,,,,,
5,4,3924,5119.787,11.725,,,,,,,,,,
