RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,787910,6669
90,805157,32833
80,802839,32867
70,803351,32818
60,1000625,70000
50,1049669,81778
40,1049079,524323
30,1049950,85027
20,1049496,79985
10,1049073,524339
5,1052199,98330
