RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.62,0.71,0:06.34,120,678712,1517,643
90,5.63,0.76,0:06.41,1545,687853,54406,13495
80,5.63,0.96,0:06.61,1957,689924,146000,15685
70,5.67,1.27,0:06.96,9249,706181,205462,32942
60,5.85,1.85,0:07.71,39527,741491,309552,81533
50,5.74,2.87,0:08.63,75996,813623,374833,148961
40,5.74,4.14,0:09.92,131799,892067,500286,309552
30,5.96,5.04,0:11.09,190537,976855,558970,465948
20,5.89,5.45,0:11.51,197843,1062663,670797,595314
10,6.18,6.00,0:12.44,239572,1133336,713011,758302
5,6.91,6.11,0:13.31,244803,1198218,772233,847146
