RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,679043,445887.9,78950.47,120,1790.001,10.015,,,,,1587,711.662,1.921
100,1,1935,2393.407,2.594,,,,,,,,,,
100,2,676,990.017,2.150,,,,,,,,,,
100,3,2259,2810.569,16.548,,,,,,,,,,
100,4,1215,1523.894,2.767,,,,,,,,,,
90,0,689391,491499.3,145121.1,1545,22441.54,6.265,,,,,16525,13826.58,249.683
90,1,1346,1537.157,2.557,,,,,,,,,,
90,2,807,1172.567,1.494,,,,,,,,,,
90,3,561,722.811,3.441,,,,,,,,,,
90,4,2865,3707.879,5.688,,,,,,,,,,
80,0,691918,508074.4,274998.9,1957,30452.99,19.617,2,91365.10,949665987,,18869,13953.22,220.925
80,1,2012,2486.674,2.184,,,,,,,,,,
80,2,677,988.909,1.787,,,,,,,,,,
80,3,1417,1711.519,3.578,,,,,,,,,,
80,4,785,1011.802,4.405,,,,,,,,,,
70,0,715650,636724.6,2352783,9249,139518.5,194.261,9,319209.3,180269451,,42556,16624.75,1654.611
70,1,3416,4451.567,11.905,,,,,,,,,,
70,2,920,1211.344,1.992,,,,,,,,,,
70,3,2223,2660.993,16.505,,,,,,,,,,
70,4,1788,2226.418,1.865,,,,,,,,,,
60,0,781051,1250078,2695299,39527,692638.8,27110.68,10,320919.6,626286437,,107871,16135.60,8530.226
60,1,6880,7691.551,7831.984,2,34.412,20.021,,,,,4,0.110,0.000
60,2,691,1089.592,1.541,,,,,,,,,,
60,3,4123,5412.820,8.315,,,,,,,,,,
60,4,3181,3973.424,19.793,,,,,,,,,,
50,0,889727,1928802,803459.2,75996,1279139,86376.78,14,514075.3,534421880,,218843,32528.49,12149.09
50,1,2368,2973.524,12.350,,,,,,,,,,
50,2,554,983.942,3.713,,,,,,,,,,
50,3,2334,3066.584,14.147,5,86.893,30.509,,,,,28,1.162,0.000
50,4,7686,9090.632,158.242,,,,,,,,,,
40,0,1023930,3001864,89360159,131800,2219270,314532.7,17,594650.8,656470785,,360103,61019.03,1061034
40,1,3393,4241.159,9.009,,,,,,,,,,
40,2,815,1358.024,3.334,,,,,,,,,,
40,3,3374,4364.567,10.732,6,101.242,21.680,,,,,25,0.993,0.000
40,4,1395,1770.756,2.199,,,,,,,,,,
30,0,1167507,4152082,1821386,190537,3164828,437394.6,16,536383.5,909108748,,533909,165904.9,396190.2
30,1,4212,5582.763,70.432,,,,,,,,,,
30,2,1044,1692.117,3.960,,,,,,,,,,
30,3,6812,8657.173,23.966,,,,,,,,,,
30,4,3898,4893.002,15.327,,,,,,,,,,
20,0,1260667,4600069,43689422,197843,3340756,968410.8,15,396711.1,273130184,,667074,334571.1,439770.8
20,1,1301,1598.284,1.938,,,,,,,,,,
20,2,811,1340.284,1.172,,,,,,,,,,
20,3,6948,9491.796,111.917,,,,,,,,,,
20,4,4183,5250.717,689.053,,,,,,,,,,
10,0,1373023,5527566,20648180,239577,4009567,618912.9,8,163586.7,117393421,,815184,489940.7,762568.6
10,1,3379,4336.513,80.714,,,,,,,,,,
10,2,603,1322.436,5.656,,,,,,,,,,
10,3,2883,3937.549,4.750,,,,,,,,,,
10,4,11020,11941.03,743.436,,,,,,,,,,
5,0,1442946,5667944,365261.8,244803,4042176,3091067,6,125723.1,113171807,,881981,531465.2,1085879
5,1,3947,4753.322,8.232,1,17.641,0.000,,,,,8,0.354,0.000
5,2,921,1855.614,5.940,,,,,,,,,,
5,3,5213,7107.039,206.015,,,,,,,,,,
5,4,1964,2351.068,2.422,,,,,,,,,,
