RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100886,0
90,149896,2351
80,160982,1778
70,166596,1341
60,169371,625
50,202256,3183
40,1208171,13751
30,1380923,132
20,1382387,112
10,1490010,51383
5,1912023,76723
