RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786602,2653305,10613272,217260,2083231,651417.4,,,,47692.86,262154,9917.001,4544.300
100,1,1826,2476.373,3.530,16,163.414,41.516,,,,,16,0.709,0.000
100,2,368,709.026,3.365,,,,,,,,,,
100,3,2399,3230.507,9.343,,,,,,,,,,
100,4,952,1067.170,1.485,,,,,,,,,,
90,0,786559,1205953,11670919,8,162.940,90.792,,,,214156.1,314799,377178.3,10271984
90,1,1956,2724.168,2.292,,,,,,,,,,
90,2,504,1008.631,3.778,16,116.616,4.293,,,,,16,0.611,0.000
90,3,2443,3385.680,6.822,,,,,,,,,,
90,4,1289,1614.543,1.930,,,,,,,,,,
80,0,786491,1266991,9118931,8,119.130,161.779,,,,224325.7,323570,404586.5,1078463
80,1,2230,2981.050,10.688,,,,,,,,,,
80,2,484,779.740,3.145,9,67.482,2.038,,,,,9,0.387,0.000
80,3,2178,3043.097,15.911,,,,,,,,,,
80,4,1887,2306.495,1.355,,,,,,,,,,
70,0,786718,1281157,6460528,44,385.658,38.281,,,,228157.4,323936,410049.4,864819.0
70,1,3753,4050.346,79.742,,,,,,,,,,
70,2,969,1346.820,3.152,,,,,,,,,,
70,3,1618,2435.804,2.388,,,,,,,,,,
70,4,1374,1708.275,0.938,,,,,,,,,,
60,0,998279,1992475,5636282,1958,30179.41,247.669,,,,358459.2,616403,773091.7,4160393
60,1,1126,1409.700,1.694,,,,,,,,,,
60,2,180,406.479,1.397,,,,,,,,,,
60,3,2487,3707.506,6.672,,,,,,,,,,
60,4,1750,2173.605,1.900,,,,,,,,,,
50,0,1048828,2103156,4994366,177,2398.467,108.720,,,,383100.9,692818,856695.5,2689019
50,1,1306,1508.673,2.707,16,114.503,6.271,,,,,16,0.604,0.000
50,2,360,732.007,3.455,,,,,,,,,,
50,3,56,86.523,0.510,,,,,,,,,,
50,4,1695,2186.738,1.935,,,,,,,,,,
40,0,1048649,2068204,8259662,38,1355.191,754.883,,,,387132.4,699667,815081.5,4994159
40,1,2034,2577.336,2.617,,,,,,,,,,
40,2,287,606.482,6.468,,,,,,,,,,
40,3,2458,3666.659,9.686,,,,,,,,,,
40,4,1057,1502.735,3.098,31,218.867,3.474,,,,,31,1.239,0.000
30,0,1048724,2016977,101778817,19,385.515,586.519,,,,381144.5,695727,768247.1,4952002
30,1,2962,3395.105,167.762,,,,,,,,,,
30,2,931,1556.196,4.721,16,116.947,4.119,,,,,16,0.608,0.000
30,3,2890,4226.255,5.482,,,,,,,,,,
30,4,2122,2695.734,42.768,,,,,,,,,,
20,0,1048887,1988545,3394140,19,220.416,67.342,,,,382932.5,698733,742491.4,4413352
20,1,1596,2156.343,2.209,,,,,,,,,,
20,2,476,801.668,4.030,,,,,,,,,,
20,3,2954,4355.170,157.073,,,,,,,,,,
20,4,2450,3046.076,7.353,,,,,,,,,,
10,0,1048921,1939263,6034057,20,177.083,25.022,,,,374027.4,698615,704520.8,835422.4
10,1,2062,2652.994,1.547,,,,,,,,,,
10,2,381,637.247,2.071,,,,,,,,,,
10,3,2915,4120.706,3.080,,,,,,,,,,
10,4,2014,2563.142,1.943,9,70.800,3.305,,,,,10,0.426,0.000
5,0,1048888,1917882,9306025,14,279.878,163.883,,,,374173.6,699527,679715.3,734118.0
5,1,1287,1651.069,1.500,,,,,,,,,,
5,2,486,838.352,1.646,,,,,,,,,,
5,3,1024,1377.892,1.348,,,,,,,,,,
5,4,2375,3030.094,7.084,,,,,,,,,,
