RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,678126,493930.1,345768.8,87,673.220,11.820,,,,,901,725.349,3.326,678126,19431.54,2374.013,,168.701,
100,1,713,960.844,2.194,8,63.680,4.047,,,,,9,0.360,0.000,713,24.696,0.000,,6.557,
100,2,277,591.382,0.429,,,,,,,,,,,277,24.581,0.001,,,
100,3,898,1163.041,2.251,,,,,,,,,,,898,31.768,0.000,,,
100,4,3267,4412.259,13.359,,,,,,,,,,,3267,143.003,0.732,,,
90,0,689394,527398.5,92008.81,1483,11615.42,43.330,,,,,15775,11217.86,113.842,689394,19401.11,439.397,,2779.113,
90,1,2059,2744.267,3.371,,,,,,,,,,,2059,73.744,0.000,,,
90,2,474,804.546,1.193,,,,,,,,,,,474,30.812,0.001,,,
90,3,4161,5246.166,986.651,,,,,,,,,,,4161,211.020,26.090,,,
90,4,3408,4464.703,20.068,,,,,,,,,,,3408,190.665,1.178,,,
80,0,689468,533743.3,111953.0,1434,10983.05,8.914,,,,,15368,10115.55,104.682,689468,19804.55,1236.145,,2577.444,
80,1,2095,2712.786,91.826,,,,,,,,,,,2095,74.034,0.011,,,
80,2,340,899.803,14.679,9,98.864,55.676,,,,,22,0.752,0.000,340,29.514,0.001,,8.743,
80,3,1134,1686.018,3.196,,,,,,,,,,,1134,45.821,0.000,,,
80,4,1105,1466.841,1.759,,,,,,,,,,,1105,39.222,0.000,,,
70,0,700144,614000.9,355160.1,7811,69601.56,4431.357,4,66342.48,12759999,,27225,14401.20,1241.247,700144,20751.73,1181.164,,6373.335,
70,1,2573,3467.564,7.772,6,70.194,78.757,,,,,27,8.110,1.845,2573,89.690,0.000,,8.593,
70,2,1198,1725.675,1.812,,,,,,,,,,,1198,57.108,0.001,,,
70,3,2342,3230.565,12.487,,,,,,,,,,,2342,115.273,0.907,,,
70,4,1407,2010.718,5.817,,,,,,,,,,,1407,50.708,0.000,,,
60,0,764562,999981.0,8498749,35977,393042.3,57692.18,5,90453.48,13457040,,91333,15534.79,7675.477,764562,23072.53,12875.37,,30399.60,
60,1,1870,2447.166,3.105,,,,,,,,,,,1870,70.207,0.000,,,
60,2,888,1452.248,1.521,,,,,,,,,,,888,50.177,0.001,,,
60,3,543,762.037,3.777,,,,,,,,,,,543,19.258,0.000,,,
60,4,2273,3142.043,12.760,2,38.303,28.569,,,,,8,0.313,0.000,2273,77.935,0.001,,4.474,
50,0,843606,1619560,5273821,79184,891754.3,124326.5,5,83640.06,8680311,,174105,55975.80,84037.82,843606,25428.54,16780.66,,58951.81,
50,1,2914,3988.079,6.060,,,,,,,,,,,2914,107.181,0.000,,,
50,2,906,1532.975,2.200,,,,,,,,,,,906,56.517,0.001,,,
50,3,3468,5018.993,8.391,,,,,,,,,,,3468,195.429,0.858,,,
50,4,1917,2648.412,2.644,,,,,,,,,,,1917,67.644,0.000,,,
40,0,974241,2157439,377581.7,124472,1273308,672077.7,6,101973.9,67431253,,313483,93697.58,214079.8,974241,30046.03,24865.92,,103736.2,
40,1,1442,1919.510,1.932,1,10.242,0.000,,,,,3,0.084,0.000,1442,51.289,0.000,,3.171,
40,2,1163,1840.424,1.658,,,,,,,,,,,1163,66.080,0.001,,,
40,3,4331,5667.507,98.259,,,,,,,,,,,4331,204.989,1.377,,,
40,4,5746,7398.507,63.689,,,,,,,,,,,5746,320.081,3.109,,,
30,0,1163616,3372539,1757435,206774,2191930,874658.3,4,52113.94,51818943,,530043,245283.8,918623.5,1163616,36000.06,5635.702,,167670.9,
30,1,2471,3383.179,8.203,,,,,,,,,,,2471,116.458,0.633,,,
30,2,565,1156.728,1.417,,,,,,,,,,,565,46.448,0.001,,,
30,3,6793,9048.820,112.832,,,,,,,,,,,6793,362.344,2.242,,,
30,4,3584,5118.631,36.854,,,,,,,,,,,3584,158.756,0.419,,,
20,0,1232335,3632948,3508505,201920,2150694,672776.3,4,37489.03,10258281,,635020,444345.2,1396453,1232335,40541.91,36015.04,,199941.3,
20,1,4887,6824.998,21.122,,,,,,,,,,,4887,186.581,0.571,,,
20,2,1518,2336.862,2.990,,,,,,,,,,,1518,77.283,0.009,,,
20,3,6141,8846.437,20.084,,,,,,,,,,,6141,272.378,0.418,,,
20,4,3796,5117.677,24.992,,,,,,,,,,,3796,151.970,0.602,,,
10,0,1371837,4209487,18857025,240593,2475260,2065368,2,19369.63,82665882,,805804,573937.1,2868955,1371837,44159.81,101653.9,,251420.5,
10,1,3308,4530.496,12.111,6,87.885,123.413,,,,,21,16.881,12.250,3308,135.147,0.344,,11.811,
10,2,530,1212.622,2.411,6,48.592,5.928,,,,,8,0.262,0.000,530,47.441,0.002,,4.056,
10,3,3842,5661.240,26.905,,,,,,,,,,,3842,192.288,1.060,,,
10,4,1569,2079.021,1.547,,,,,,,,,,,1569,57.124,0.000,,,
5,0,1454815,4424235,2426452,250324,2555361,1182144,3,18341.66,18002807,,890581,629260.8,2138285,1454815,47813.63,37909.79,,278250.9,
5,1,2871,3725.091,2.936,,,,,,,,,,,2871,103.016,0.000,,,
5,2,615,1328.530,2.771,,,,,,,,,,,615,52.499,0.001,,,
5,3,9096,11646.61,558.835,,,,,,,,,,,9096,528.581,16.759,,,
5,4,4868,7019.560,125.101,1,17.335,0.000,,,,,2,0.037,0.000,4868,218.295,2.902,,2.510,
