RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,691608,593969.1,270656.7,868,20292.64,50.868,,,,
100,1,1169,1512.718,2.409,,,,,,,
100,2,196,368.814,2.076,,,,,,,
100,3,272,379.826,4.408,,,,,,,
100,4,576,742.874,3.142,,,,,,,
90,0,786625,1452611,3778723,32840,498736.6,111849.9,5,173719.2,192027373,
90,1,1268,1561.355,2.167,,,,,,,
90,2,443,710.215,3.075,,,,,,,
90,3,1677,2309.359,2.167,,,,,,,
90,4,1014,1395.349,4.240,5,51.044,2.594,,,,
80,0,786707,1464537,3518168,32875,499041.9,16242.92,6,205538.7,211222800,
80,1,434,524.145,3.297,,,,,,,
80,2,344,524.514,1.334,,,,,,,
80,3,1906,2794.345,1.751,,,,,,,
80,4,1877,2229.558,1.618,1,13.406,0.000,,,,
70,0,786603,1482279,4371645,32830,506127.8,11640.11,4,123023.2,319079188,
70,1,626,751.038,5.141,1,18.096,0.000,,,,
70,2,616,931.239,2.420,,,,,,,
70,3,3942,4111.177,42.404,,,,,,,
70,4,1418,1877.622,2.228,,,,,,,
60,0,996361,2668153,1168944,151611,1775747,227415.3,13,662067.7,1451674270,
60,1,1432,1847.715,3.122,,,,,,,
60,2,449,774.012,2.493,,,,,,,
60,3,1226,1526.032,2.026,,,,,,,
60,4,230,293.623,2.280,,,,,,,
50,0,1048651,3350489,5828091,231143,2488121,728311.3,20,758390.5,462706811,
50,1,3129,3929.782,17.415,,,,,,,
50,2,1065,1631.562,4.714,3,39.164,36.341,,,,
50,3,3426,4327.129,6.730,,,,,,,
50,4,2653,3219.816,4.696,,,,,,,
40,0,1048773,3214009,2412440,207028,2316060,1349551,6,216837.0,260500944,
40,1,3003,3784.298,31.133,,,,,,,
40,2,952,1436.041,5.140,,,,,,,
40,3,2144,2849.592,32.628,,,,,,,
40,4,1660,2118.756,2.859,,,,,,,
30,0,1048737,3343992,5087490,226703,2419046,2625738,4,120593.5,86779599,
30,1,2365,2935.917,11.099,,,,,,,
30,2,419,799.165,3.492,2,24.751,22.936,,,,
30,3,2239,3068.565,14.732,,,,,,,
30,4,1329,1730.049,3.139,,,,,,,
20,0,1048845,3495417,13941147,255922,2618466,599028.8,8,209049.9,71769262,
20,1,1208,1723.712,2.843,,,,,,,
20,2,932,1404.599,4.152,,,,,,,
20,3,3596,4637.509,659.162,,,,,,,
20,4,2234,2850.945,24.513,,,,,,,
10,0,1048728,3489286,1726236,249088,2566518,300125.7,2,89541.45,1087509408,
10,1,2150,2732.439,36.930,,,,,,,
10,2,233,561.559,4.720,,,,,,,
10,3,3224,4232.673,11.159,,,,,,,
10,4,1840,2258.646,2.541,,,,,,,
5,0,1048848,3578922,2740968,261141,2649035,343524.6,1,11089.53,0.000,
5,1,2636,3378.417,4.975,,,,,,,
5,2,1033,1528.092,4.206,,,,,,,
5,3,4110,5229.070,6.797,,,,,,,
5,4,1964,2452.235,2.613,,,,,,,
