RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786913,53501
90,877756,62
80,871456,59
70,874059,67
60,1179059,76
50,1240522,114
40,1255529,66
30,1254837,59
20,1253375,69
10,1251388,64
5,1247914,67
