RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99436,82244.90,6161.894,,,,,,,6464.873,,,,99436,14470.97,980.080
100,1,1565,2746.102,296.531,,,,,,,1107.048,,,,1565,1211.654,295.804
100,2,1273,1716.892,2.572,,,,,,,,,,,1273,45.515,0.000
100,3,1068,1548.002,1.544,,,,,,,,,,,1068,52.898,0.044
100,4,1105,1461.223,1.563,,,,,,,,,,,1105,41.977,0.000
90,0,123349,142867.0,157444.6,1062,7350.131,5.165,2,15413.01,194147.9,28463.52,23684,762.628,2.697,123349,39384.29,145262.8
90,1,27542,55087.03,25578.84,3,23.508,3.882,,,,23575.88,26306,870.891,1.872,27542,26210.63,25102.83
90,2,1132,1552.350,1.518,,,,,,,,,,,1132,60.890,0.258
90,3,998,1348.439,1.441,,,,,,,,8,0.366,0.000,998,54.451,0.272
90,4,764,984.725,1.114,,,,,,,,,,,764,28.032,0.000
80,0,126920,139571.8,127988.4,240,1650.855,5.263,4,41502.98,22732350,30987.45,27289,872.412,4.837,126920,41769.64,122533.8
80,1,33487,68017.62,252864.1,749,5102.725,6.265,1,17758.32,0.000,27189.25,32198,1175.746,26.676,33487,30375.12,243652.6
80,2,587,647.701,3.603,,,,,,,,,,,587,21.208,0.000
80,3,171,236.516,1.062,,,,,,,,,,,171,6.471,0.000
80,4,56,80.134,0.291,,,,,,,,,,,56,2.240,0.000
70,0,130073,150092.9,370209.3,175,1158.753,1.495,5,38503.97,1709554,35550.20,30483,1020.305,48.174,130073,47064.42,354441.0
70,1,37341,77070.69,31001.35,1309,8288.540,4.027,,,,28885.93,36123,1204.171,10.029,37341,32363.47,29522.70
70,2,1362,1903.978,1.529,,,,,,,,,,,1362,49.913,0.000
70,3,1066,1371.034,1.064,,,,,,,,,,,1066,45.429,0.036
70,4,927,1254.170,2.629,,,,,,,,,,,927,32.893,0.000
60,0,130233,156741.9,83298.02,133,999.516,16.461,6,27787.89,3670964,36863.97,30774,1053.002,30.179,130233,48445.10,79104.24
60,1,38671,72100.74,113228.0,218,1490.596,3.633,,,,30008.93,37574,1281.460,20.890,38671,33530.81,109755.3
60,2,866,1452.419,3.010,,,,,,,,,,,866,31.623,0.001
