RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.20,3.56,0:05.77,108716,940072,558106,123079
90,2.18,2.84,0:05.31,223,1048567,565326,545004
80,2.20,2.77,0:05.27,17,1048781,565607,562236
70,2.22,2.64,0:05.17,14,1048784,565617,562283
60,2.36,2.46,0:05.15,17,1048783,565619,562436
50,2.27,2.73,0:05.33,14,1048791,565622,562677
40,2.35,2.34,0:05.02,14,1048798,565622,562711
30,2.31,2.28,0:04.93,14,1048798,565626,562799
20,2.47,2.08,0:04.89,14,1048798,565624,562876
10,2.41,2.03,0:04.78,15,1048803,565622,562968
5,2.43,1.96,0:04.73,14,1048801,565625,563010
