RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.24,0.90,0:03.18,2402,706499,195870,11753
90,2.31,1.83,0:04.33,32833,753733,382511,282962
80,2.29,1.88,0:04.36,32822,753743,441416,283798
70,2.49,1.79,0:04.47,32818,753756,491850,284534
60,2.38,3.10,0:05.60,72009,924517,564474,498042
50,2.29,3.47,0:05.88,82777,965950,565380,550930
40,2.43,2.80,0:05.34,76402,972325,565587,563030
30,2.44,4.19,0:06.76,181955,866772,565585,563021
20,2.47,6.64,0:09.16,379577,669150,565585,563037
10,2.44,2.93,0:05.52,95256,953471,565588,563022
5,2.44,2.90,0:05.50,94829,953898,565587,563026
