RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99800,124689.1,9015.071,,,,,,,7192.159
100,1,1530,3354.561,454.168,,,,,,,1331.814
100,2,343,577.479,1.189,,,,,,,
100,3,196,280.866,0.931,,,,,,,
100,4,281,472.282,3.075,,,,,,,
90,0,127138,196991.9,111869.2,68,551.490,44.606,2,48704.21,223865817,43592.42
90,1,23615,60837.30,10363.08,19,244.429,199.278,1,35081.95,0.000,34807.65
90,2,493,963.095,3.704,21,134.693,5.778,,,,
90,3,169,252.276,9.427,2,38.842,378.510,,,,
90,4,207,191.758,1.846,,,,,,,
80,0,134005,204605.2,62889.68,78,693.620,62.962,4,56555.57,4127022,48124.47
80,1,28138,66327.60,31302.57,212,1520.256,35.600,1,22503.13,0.000,36565.48
80,2,298,474.418,0.394,,,,,,,
80,3,110,193.464,0.786,,,,,,,
80,4,66,104.280,1.331,,,,,,,
70,0,134630,213178.8,950075.0,86,741.533,52.831,5,62295.35,15619120,53834.39
70,1,31959,77764.01,17905.22,16,124.890,36.339,1,6775.610,0.000,43232.28
70,2,501,904.319,2.025,,,,,,,
70,3,136,255.222,3.286,,,,,,,
70,4,113,253.254,18.138,,,,,,,
60,0,134732,222307.4,151085.0,66,533.078,45.903,4,52264.01,69865635,54764.79
60,1,47169,92891.35,1347897,269,4579.905,122.331,1,23208.73,0.000,46498.32
60,2,340,634.047,5.806,30,198.954,18.651,,,,
60,3,147,233.123,0.892,,,,,,,
60,4,,,,,,,,,,
50,0,188232,299712.8,293712.8,5789,48169.37,513.733,6,108307.5,102496728,58881.18
50,1,111419,184940.8,214894.7,6394,58073.92,1224.302,4,89860.36,98268042,53058.85
50,2,238,455.661,3.263,,,,,,,
50,3,118,189.900,2.761,,,,,,,
50,4,176,293.855,2.096,,,,,,,
40,0,554365,716457.0,2835102,1386,9703.787,29.257,7,112511.1,34985793,273977.0
40,1,433436,575743.4,28934379,1212,8517.661,29.883,5,80236.16,48998973,266346.6
40,2,290,389.985,0.985,,,,,,,
40,3,155,255.018,1.427,,,,,,,
40,4,97,138.812,1.216,,,,,,,
30,0,610011,854409.6,7873146,97,736.238,33.954,4,41028.07,36573347,352946.1
30,1,472764,667351.2,1661703,66,493.552,31.502,,,,322275.3
30,2,220,409.333,1.863,,,,,,,
30,3,78,131.613,1.407,,,,,,,
30,4,127,194.950,0.497,,,,,,,
20,0,617554,867870.7,12976872,157,1124.478,17.681,3,32376.69,2826362,359110.1
20,1,486202,678735.9,5571369,1,35.089,0.000,1,12448.54,0.000,327660.4
20,2,131,178.012,0.704,,,,,,,
20,3,111,215.836,1.980,,,,,,,
20,4,,,,,,,,,,
10,0,618845,888364.2,2844786,149,1044.573,24.377,5,40853.76,5841239,377874.6
10,1,487165,702430.8,3161987,63,448.503,29.117,1,13346.88,0.000,344269.3
10,2,58,113.340,30.601,2,40.090,410.869,,,,
10,3,220,348.085,1.142,,,,,,,
10,4,166,237.228,0.917,,,,,,,
5,0,625283,1200653,4198440,327,2332.385,19.147,5,29009.87,832816.7,517337.8
5,1,494789,1003206,4581720,195,1136.835,19.949,1,7200.733,0.000,510635.3
5,2,1,5.758,0.000,,,,,,,
5,3,564,986.763,5.552,16,123.264,54.374,,,,
5,4,299,591.313,4.317,29,179.496,4.826,,,,
