RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.64,1.93,0:04.61,45133,539338,306401,195483
90,2.90,4.50,0:12.95,15,1001951,3008256,2813383
80,2.90,4.90,0:14.57,15,1011230,2855493,2827277
70,2.77,5.62,0:15.18,15,1012874,3255414,2805322
60,2.77,6.22,0:15.80,19,1010718,3790309,2798846
50,2.85,7.32,0:16.80,19,1007173,4296438,2816117
40,2.87,7.75,0:17.43,15,1008321,4564697,2822628
30,2.66,8.35,0:17.95,15,1005421,4776676,2763563
20,2.85,9.26,0:18.86,15,1005887,5140011,2831490
10,2.68,9.87,0:19.38,19,1006256,5366757,2817130
5,2.78,8.30,0:16.20,15,1000945,4392895,2270132
