RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99224,63478.20,5892.606,,,,,,,,,,
100,1,783,644.015,0.256,,,,,,,,,,
100,2,697,563.944,0.701,,,,,,,,,,
100,3,772,883.585,2.129,,,,,,,,,,
100,4,1113,1272.455,2.054,,,,,,,,,,
90,0,110856,222803.9,344488.9,10114,147269.3,3333.582,1,18365.48,0.000,,11682,535.233,10.412
90,1,16140,205204.9,11146.76,13232,189916.0,5607.359,,,,,15020,658.058,14.684
90,2,16236,212373.9,18785.84,13995,196998.6,7740.537,,,,,15354,818.224,16.132
90,3,570,783.659,3.797,5,53.374,37.378,,,,,22,1.064,0.004
90,4,801,1042.636,1.988,,,,,,,,,,
80,0,115127,269526.1,101602.6,14979,189020.0,20029.60,2,38641.87,8326056,,15842,864.222,238.415
80,1,20222,252352.2,48564.52,18020,234073.2,12105.28,,,,,19101,893.348,72.275
80,2,23291,259939.4,42139.31,19347,239900.1,51906.15,,,,,20145,952.224,89.998
80,3,1034,1373.634,2.861,,,,,,,,,,
80,4,1056,1354.054,2.273,,,,,,,,,,
70,0,117907,287785.6,129203.8,17986,202971.2,19221.29,3,63817.15,27236762,,18608,1740.541,989.023
70,1,34565,309041.8,150263.2,25434,282447.8,20209.70,,,,,27089,1474.509,346.197
70,2,19946,244436.4,14736.47,19082,226351.8,10523.51,,,,,19147,842.826,18.132
70,3,2084,2112.651,492.302,,,,,,,,,,
70,4,1596,1830.881,0.829,,,,,,,,,,
60,0,119844,288690.7,3960619,20232,201687.1,18687.21,4,72233.18,4880403,,20620,993.478,56.990
60,1,23642,249316.1,64512.55,22334,227393.8,53236.66,,,,,22864,1166.565,341.538
60,2,26678,258604.2,16066.24,23219,235450.2,14856.99,,,,,23740,1135.724,409.746
60,3,372,493.691,1.864,,,,,,,,,,
60,4,273,361.791,3.319,,,,,,,,,,
50,0,141746,381164.9,136080.7,27873,279204.0,11697.63,5,70392.32,2945806,,31674,1931.394,667.569
50,1,50402,362764.0,86695.05,32177,324714.9,275719.5,,,,,37224,3157.485,482.448
50,2,57434,355330.2,2862510,30289,306382.5,22546.19,,,,,41826,9348.502,3349.905
50,3,697,966.332,1.584,,,,,,,,,,
50,4,683,805.293,1.109,,,,,,,,,,
40,0,395288,1538134,9595769,61544,1024974,191950.9,3,62640.56,1566728,,193254,228439.2,456298.0
40,1,292525,1409372,4409500,57676,986979.6,295962.4,,,,,187245,209262.7,1343495
40,2,283841,1379302,19017398,55440,971220.9,233473.2,,,,,182100,198467.7,259349.3
40,3,1451,2121.750,1.690,2,19.212,0.141,,,,,10,3.913,1.184
40,4,2234,2862.357,14.176,,,,,,,,,,
30,0,514229,2359853,1965556,88643,1574951,700676.6,5,80192.78,15653789,,285847,391323.5,2895178
30,1,413158,2176351,4178536,79713,1473959,633773.2,,,,,276326,385840.8,487543.4
30,2,397565,2411658,64111.54,89886,1658029,2504464,,,,,273288,453476.4,2897188
30,3,1859,2923.239,2.676,,,,,,,,,,
30,4,3270,4290.769,11.642,,,,,,,,,,
20,0,542265,2756750,70255858,111423,1857144,858834.6,4,72517.83,8669760,,311111,488872.7,1213168
20,1,418269,2516716,1570431,90747,1696904,1023294,,,,,285679,495167.5,868263.3
20,2,410500,2237346,45675.50,78545,1514760,700097.8,,,,,276264,407021.6,516727.7
20,3,630,844.412,1.728,,,,,,,,,,
20,4,456,593.060,2.155,,,,,,,,,,
10,0,545324,2731868,3462462,111459,1825982,1046473,7,72453.20,5585509,,313781,487255.9,8717298
10,1,418159,2510983,488072.3,88812,1659482,711165.7,,,,,286207,519987.7,5842632
10,2,419551,2490972,901392.6,88987,1647272,453288.8,,,,,286209,508031.0,1864984
10,3,516,765.312,2.092,,,,,,,,,,
10,4,224,292.635,1.347,,,,,,,,,,
5,0,558111,2982243,3119977,116536,1858119,470405.8,30,71188.85,461321.8,,334426,674427.7,1237735
5,1,431282,2729394,1659753,91803,1682467,1292995,,,,,306752,680309.5,1812416
5,2,433125,2728367,2184618,91811,1678428,512271.0,,,,,307465,680330.5,1970219
5,3,1421,1924.017,2.518,,,,,,,,,,
5,4,380,468.674,0.481,,,,,,,,,,
