RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.91,0.10,0:01.58,0,100476,0,0
90,4.08,0.72,0:01.87,37341,105208,51602,40412
80,4.11,0.93,0:01.96,52342,105605,71394,56562
70,4.19,1.00,0:02.03,62502,109442,77474,67444
60,4.16,0.91,0:02.00,65778,104145,73203,71150
50,4.73,1.20,0:02.29,90337,158739,113600,107253
40,5.04,4.40,0:03.64,174660,796494,488917,435021
30,5.45,6.52,0:04.74,258240,1066014,676916,745595
20,5.18,6.74,0:04.83,280715,1090071,704798,790352
10,4.83,7.09,0:04.87,289257,1093460,709749,799846
5,5.89,7.23,0:05.41,300150,1121943,725772,810744
