RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.90,0.15,0:01.60,0,100476,0,0
90,4.17,0.50,0:01.87,337,146927,50350,44413
80,4.21,0.51,0:01.93,367,160226,64282,53387
70,4.11,0.50,0:01.92,512,165352,70525,62390
60,4.15,0.49,0:01.91,198,167873,70791,68534
50,4.41,0.54,0:02.03,4235,199509,88641,77282
40,5.64,3.14,0:03.30,17022,1039150,525446,287878
30,4.82,7.06,0:04.50,5603,1380937,704173,744725
20,4.97,7.00,0:04.58,12269,1410814,720946,779882
10,4.83,10.98,0:06.48,183356,1507103,753448,915825
5,8.92,10.65,0:07.08,427400,1003840,733138,804018
