RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,632419,846839.6,214407.7,2883,19105.28,6.056,,,,40344.50
100,1,256,434.089,1.481,,,,,,,
100,2,224,379.670,0.787,,,,,,,
100,3,138,305.458,19.055,9,91.031,151.343,,,,
100,4,444,794.558,0.956,,,,,,,
90,0,786512,1130329,19065721,7,64.651,71.410,10,243425.3,56304057,290215.0
90,1,207,358.730,1.534,,,,,,,
90,2,295,482.898,1.334,,,,,,,
90,3,366,779.534,7.725,16,122.645,64.193,,,,
90,4,454,829.746,1.453,,,,,,,
80,0,786583,1150604,23129799,13,95.667,6.458,9,108475.5,25534299,322195.5
80,1,659,1101.865,2.123,,,,,,,
80,2,305,497.818,2.402,,,,,,,
80,3,373,619.236,1.599,,,,,,,
80,4,300,511.322,2.323,,,,,,,
70,0,786521,1131669,6197175,12,108.574,49.525,11,247512.9,112807467,308965.5
70,1,459,726.756,2.288,,,,,,,
70,2,266,414.832,0.849,,,,,,,
70,3,239,430.050,2.812,,,,,,,
70,4,135,230.254,0.814,,,,,,,
60,0,995249,1503380,553384.8,37,275.264,24.184,7,266046.9,1129870632,472360.9
60,1,508,856.917,2.111,,,,,,,
60,2,126,208.328,0.794,,,,,,,
60,3,254,418.600,1.767,,,,,,,
60,4,313,530.140,1.307,,,,,,,
50,0,1048651,1582235,2108201,47,369.248,36.712,12,228655.0,92339304,513101.4
50,1,143,371.514,16.366,16,120.110,64.125,,,,
50,2,268,608.724,8.985,28,198.657,31.443,,,,
50,3,294,418.451,0.896,,,,,,,
50,4,430,780.756,5.493,8,77.634,85.683,,,,
40,0,1048652,1566811,526994.2,17,154.132,72.310,11,229410.0,33428630,498902.2
40,1,565,956.781,1.417,,,,,,,
40,2,403,688.690,2.114,,,,,,,
40,3,291,486.906,1.114,,,,,,,
40,4,332,594.099,8.455,8,97.020,103.530,,,,
30,0,1048651,1622650,2201194,17,156.136,42.881,4,38702.47,15054387,518914.3
30,1,279,636.238,10.119,16,130.689,63.320,,,,
30,2,441,611.806,1.043,,,,,,,
30,3,109,182.191,3.025,,,,,,,
30,4,72,150.923,6.868,,,,,,,
20,0,1048725,1652679,1320834,17,125.450,11.597,3,37132.94,21553482,514227.3
20,1,320,516.581,1.431,,,,,,,
20,2,427,685.153,1.612,,,,,,,
20,3,154,263.734,2.375,,,,,,,
20,4,131,318.226,8.809,20,137.005,8.711,,,,
10,0,1048724,1619047,16371625,17,126.298,7.540,2,19038.92,1188302,500565.8
10,1,298,482.416,1.057,,,,,,,
10,2,257,466.754,2.221,,,,,,,
10,3,25,45.511,2.803,,,,,,,
10,4,240,441.034,1.057,,,,,,,
5,0,1048651,1591339,923521.6,16,145.979,80.701,1,4051.445,0.000,495421.8
5,1,172,360.044,3.364,,,,,,,
5,2,37,60.339,3.789,,,,,,,
5,3,242,396.843,0.847,,,,,,,
5,4,104,160.845,1.691,,,,,,,
