RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.99,0.14,0:02.43,0,101063,0,0
90,7.44,0.65,0:02.40,41238,122840,62581,42079
80,8.03,0.83,0:02.65,49274,129107,73327,50215
70,7.67,0.82,0:02.56,57230,109166,66847,58307
60,7.68,0.88,0:02.55,66139,174075,102016,67709
50,8.25,1.09,0:02.78,69840,270502,153195,82528
40,9.59,3.16,0:03.66,176276,806840,463684,442965
30,9.26,3.71,0:03.76,212765,863251,520314,575357
20,8.99,3.90,0:03.77,227568,882983,538065,602528
10,11.26,3.60,0:04.33,231808,879394,537732,610535
5,12.94,8.76,0:06.79,751992,1155654,570314,795579
