TIME,RECV,XMIT
4,0,0
107,0,0
211,1185624,78488576
314,2215816,150672824
418,4362736,301053712
522,48428388,379828440
625,104357680,438842436
728,179706048,513538712
832,244280908,564577548
935,324129720,647709872
1039,443728028,716897296
1142,511487368,768881136
1245,618118964,850992688
1349,687979668,913661940
1452,799965692,993526012
1555,871258044,1044288636
1659,974477440,1128924876
1762,1043559056,1183996828
1865,1149672304,1270846848
1968,1218186392,1324787928
2072,1323639332,1406223112
2175,1390479120,1466517272
2278,1500718332,1551593728
2382,1580491968,1610018476
2485,1676745388,1685140660
2588,1755513408,1742542008
2691,1847273064,1832289228
2795,1933168980,1894782656
2898,2021775308,1966590572
3001,2109777868,2031322816
3104,2192791112,2115447928
3208,2287986392,2183072560
3311,2369980008,2239851020
3414,2465206232,2315173588
3517,2539760064,2384961444
3620,2641201636,2464799884
3724,2712414044,2517441568
3827,2817612920,2599025304
3930,2895271632,2670315588
4033,3007831752,2764055280
4137,3074925708,2811808472
