RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99337,64234.24,962.352,,,,,,,
100,1,923,878.112,1.901,,,,,,,
100,2,1095,1012.711,1.829,,,,,,,
100,3,1175,1581.140,2.271,,,,,,,
100,4,1059,1318.797,1.779,,,,,,,
90,0,116347,216068.0,78112.61,12033,139750.0,2072.781,2,109504.6,1268063541,
90,1,21907,188498.7,9251.366,15443,172702.1,4841.223,1,84241.55,0.000,
90,2,16134,178612.3,5592.838,14517,165556.8,36107.38,1,83221.78,0.000,
90,3,1358,1694.000,0.904,,,,,,,
90,4,1068,1383.245,1.774,,,,,,,
80,0,118505,247136.1,100087.1,14306,167384.4,3766.664,3,88132.82,4283573,
80,1,25427,228901.7,20539.15,17951,210773.8,189318.9,,,,
80,2,19375,214712.2,16066.02,16586,199552.2,82007.01,,,,
80,3,513,613.064,1.489,,,,,,,
80,4,474,560.029,1.010,,,,,,,
70,0,119688,256201.9,184200.8,17689,175581.4,2450.511,5,148680.3,4446997,
70,1,29452,229738.4,9947.008,20833,208493.0,73282.44,,,,
70,2,32086,226184.3,16159.06,20417,204057.5,62011.14,,,,
70,3,684,752.137,0.769,,,,,,,
70,4,408,516.460,2.335,,,,,,,
60,0,120243,270395.2,177743.5,20110,188086.7,14743.76,6,142106.2,47088519,
60,1,25334,230241.2,11511.63,22321,210846.6,2935.947,,,,
60,2,27713,220920.3,8487.996,21201,200614.5,4285.194,,,,
60,3,1154,1383.167,1.760,,,,,,,
60,4,598,688.084,0.422,,,,,,,
50,0,143375,306413.5,662241.0,21245,207401.3,32837.45,7,151520.9,86342344,
50,1,63428,289213.5,49727.68,25823,248286.3,17801.74,1,41032.82,0.000,
50,2,64458,284520.9,103916.7,24260,241115.6,165757.2,1,40077.61,0.000,
50,3,1952,2153.999,25.013,,,,,,,
50,4,1374,1766.717,1.394,,,,,,,
40,0,452697,1195398,2021791,50211,819349.4,55994.11,7,177325.1,386430693,
40,1,332784,1175026,1786399,53821,885552.8,147246.8,1,61548.46,0.000,
40,2,354276,1260724,1850446,59954,932046.9,85832.76,1,63392.98,0.000,
40,3,1560,2032.719,1.300,,,,,,,
40,4,2525,3405.322,8.067,,,,,,,
30,0,515453,2070626,52023585,84517,1406781,1433586,6,104221.3,77664403,
30,1,417855,1940674,3607636,77970,1336908,325681.4,,,,
30,2,397375,2194714,6379382,91415,1571650,287916.0,,,,
30,3,1845,2601.286,1.582,,,,,,,
30,4,3451,4329.723,4.627,,,,,,,
20,0,542724,2405183,160109.1,103673,1665174,524614.6,6,94362.70,16137801,
20,1,418121,2205629,5688100,89147,1535214,547963.8,,,,
20,2,412251,1933432,4174601,75632,1346308,160275.5,,,,
20,3,121,173.180,8.935,2,32.891,136.934,,,,
20,4,4637,5973.217,1890.952,4,60.910,51.125,,,,
10,0,545593,2534399,502966.5,110304,1727589,359875.6,5,96368.38,276538.1,
10,1,418343,2276502,4228079,86683,1551632,379041.5,,,,
10,2,419189,2264734,4409576,86676,1545647,1058473,,,,
10,3,1250,1696.755,2.032,,,,,,,
10,4,1582,2086.413,2.200,,,,,,,
5,0,562310,2735159,5132808,113230,1759778,2871442,7,103965.9,2137248,
5,1,435889,2505707,7036242,90804,1602832,257215.6,,,,
5,2,436620,2515125,97101726,91486,1615479,288250.9,,,,
5,3,4731,5103.070,149.189,,,,,,,
5,4,3219,3948.862,8.888,,,,,,,
