RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.38,0.19,0:04.58,0,104849,0,0
90,4.48,0.38,0:04.87,5430,109570,160263,96944
80,4.56,0.73,0:05.34,3989,110585,363240,322664
70,4.59,0.88,0:05.54,4459,112643,456064,424819
60,4.59,0.96,0:05.64,3987,113858,455947,446950
50,4.73,1.56,0:06.38,18689,138299,566032,537671
40,4.98,3.16,0:08.26,60540,274581,1306693,1254116
30,5.62,5.32,0:16.06,4997,1205538,3909214,4192134
20,5.71,5.77,0:16.76,6649,1242504,4089276,4355251
10,5.62,13.48,0:32.92,32944,2263996,7642755,9106786
5,6.23,8.26,0:30.39,4024,2572005,6800927,8549034
