RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.17,2.05,0:04.22,53715,732851,283638,60942
90,2.22,1.81,0:04.10,7,786559,390748,282525
80,2.23,1.80,0:04.11,7,786559,442646,283246
70,2.35,1.73,0:04.15,12,786562,494278,283979
60,2.37,2.56,0:05.18,157,995739,564488,497987
50,2.30,2.82,0:05.41,167,1048560,565394,551131
40,2.38,2.35,0:05.05,17,1048709,565593,562719
30,2.56,2.05,0:04.93,17,1048709,565593,562758
20,2.43,2.16,0:04.91,17,1048712,565588,562857
10,2.58,1.83,0:04.75,17,1048709,565589,562931
5,2.51,1.88,0:04.72,17,1048710,565593,562978
