RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678833,444653.5,80889.46,109,1673.617,11.647,,,,,1593,719.149,2.499
100,1,2489,3071.926,8.742,,,,,,,,,,
100,2,686,942.001,1.333,,,,,,,,,,
100,3,2162,2918.569,298.380,,,,,,,,,,
100,4,1526,1894.895,2.841,,,,,,,,,,
90,0,689440,493718.9,165580.0,1572,23146.53,35.375,,,,,16651,13953.71,301.556
90,1,2469,3007.021,6.435,,,,,,,,,,
90,2,688,1217.418,77.191,,,,,,,,,,
90,3,2015,2522.969,3.023,,,,,,,,,,
90,4,1929,2456.760,3.447,,,,,,,,,,
80,0,692255,507423.3,659513.6,1961,29189.71,12.196,2,99959.88,1140493851,,19374,14565.85,710.816
80,1,2577,3334.761,5.875,,,,,,,,,,
80,2,1089,1740.066,5.034,7,102.692,5.362,,,,,8,0.248,0.000
80,3,2422,2946.767,6.936,,,,,,,,,,
80,4,2682,3230.313,4.503,,,,,,,,,,
70,0,715423,618103.8,740337.3,8096,122311.5,519.897,9,321401.1,158530061,,42684,14831.73,3877.358
70,1,1645,1980.589,3.280,,,,,,,,,,
70,2,298,588.661,2.259,,,,,,,,,,
70,3,562,628.067,1.280,,,,,,,,,,
70,4,2389,3183.850,11.127,2,45.758,0.036,,,,,8,0.320,0.000
60,0,779684,1356298,12818927,46497,801257.0,72653.30,10,298482.2,630613478,,106684,17755.59,2974.452
60,1,2689,3332.646,5.785,,,,,,,,,,
60,2,676,1070.203,2.103,,,,,,,,,,
60,3,1622,1905.338,2.267,,,,,,,,,,
60,4,1663,2140.100,3.479,,,,,,,,,,
50,0,891163,1935782,2769755,76445,1288174,96684.08,14,490297.3,398286973,,220227,31888.73,39718.99
50,1,3901,5001.167,16.621,3,53.292,13.704,,,,,10,8.650,6.822
50,2,917,1400.094,2.472,,,,,,,,,,
50,3,3036,4027.295,35.475,,,,,,,,,,
50,4,2406,3063.116,9.576,,,,,,,,,,
40,0,1023167,2985343,2176448,131278,2204584,299610.7,16,604509.3,633524567,,359785,62071.06,54763.74
40,1,2374,3129.386,14.224,2,31.422,7.667,,,,,4,0.102,0.000
40,2,660,1247.415,4.350,,,,,,,,,,
40,3,1419,1670.946,2.725,,,,,,,,,,
40,4,429,509.594,1.460,,,,,,,,,,
30,0,1167520,4190212,2174554,191307,3203948,1903517,13,446369.2,867328347,,531626,164318.3,155020.6
30,1,1910,2349.148,1.849,,,,,,,,,,
30,2,2159,3077.721,45.716,,,,,,,,,,
30,3,6233,8227.125,387.477,,,,,,,,,,
30,4,4550,5687.826,14.783,1,17.012,0.000,,,,,10,3.880,1.159
20,0,1256204,4537449,4702818,196987,3304248,504420.7,17,462365.1,349195642,,658996,313705.6,497011.0
20,1,4137,5612.308,50.811,,,,,,,,,,
20,2,1698,2436.854,2.712,,,,,,,,,,
20,3,6915,8671.484,155.060,,,,,,,,,,
20,4,3877,4805.445,13.595,1,18.240,0.000,,,,,7,0.305,0.000
10,0,1374669,5436734,16805342,232977,3898484,801724.5,9,194095.7,150301055,,816265,507597.2,2421337
10,1,5283,6659.129,33.315,,,,,,,,,,
10,2,1459,2304.879,4.276,,,,,,,,,,
10,3,6823,8522.480,22.060,,,,,,,,,,
10,4,3645,4571.009,67.532,,,,,,,,,,
5,0,1443112,5621604,1479820,240033,3988636,671669.4,7,130643.2,112031053,,886156,539639.3,2077542
5,1,5989,8151.293,61.520,,,,,,,,,,
5,2,2063,2896.624,2.387,,,,,,,,,,
5,3,9282,11863.41,654.541,,,,,,,,,,
5,4,6118,7839.138,24.008,,,,,,,,,,
