RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048972,4941394,23852611,436190,4191151,3919318,,,,66257.82,524330,20208.81,7119.743
100,1,442,556.806,1.524,,,,,,,,,,
100,2,262,635.665,11.429,,,,,,,,,,
100,3,4807,6729.474,157.626,,,,,,,,,,
100,4,3714,4426.224,29.262,,,,,,,,,,
90,0,1048976,2400691,25957949,39,1082.500,686.459,,,,394697.8,728299,1135884,5537590
90,1,972,1137.156,1.170,,,,,,,,,,
90,2,676,1058.082,0.941,,,,,,,,,,
90,3,4489,5479.177,56.800,,,,,,,,,,
90,4,1521,2148.704,2.660,16,115.610,6.355,,,,,16,0.595,0.000
80,0,1048787,2440270,2651398,14,137.732,58.577,,,,402675.2,763395,1161590,3710082
80,1,1839,2079.394,1.646,,,,,,,,,,
80,2,533,1089.141,4.918,32,212.057,0.548,,,,,32,1.242,0.000
80,3,1048,1500.191,1.330,,,,,,,,,,
80,4,912,1157.597,2.189,,,,,,,,,,
70,0,1048790,2392787,5872061,14,118.656,41.630,,,,398179.5,760929,1114695,4261718
70,1,1010,1245.472,1.437,,,,,,,,,,
70,2,382,722.019,3.170,,,,,,,,,,
70,3,885,1347.850,2.526,,,,,,,,,,
70,4,423,486.772,2.249,,,,,,,,,,
60,0,1048797,2321606,827622.7,16,138.904,39.284,,,,395743.6,757535,1035970,3136240
60,1,2152,2860.221,25.944,,,,,,,,,,
60,2,1413,2077.496,2.927,29,210.802,9.018,,,,,29,1.136,0.000
60,3,2804,4413.904,6.491,16,121.618,6.061,,,,,16,0.836,0.000
60,4,2114,2727.125,67.791,,,,,,,,,,
50,0,1048726,2284177,3724363,15,156.323,56.756,,,,390280.3,763360,1018647,4443122
50,1,1964,2556.945,1.406,,,,,,,,,,
50,2,660,953.462,0.517,,,,,,,,,,
50,3,2741,3998.598,5.658,8,63.973,3.865,,,,,9,0.409,0.000
50,4,1496,1719.985,0.805,,,,,,,,,,
40,0,1048731,2219895,7319831,15,167.633,74.713,,,,386787.7,771019,955181.2,2573693
40,1,1244,1532.251,2.160,,,,,,,,,,
40,2,479,814.734,2.263,,,,,,,,,,
40,3,708,924.418,1.085,,,,,,,,,,
40,4,4467,5247.529,61.756,16,138.507,44.975,,,,,16,0.754,0.000
30,0,1048806,2172576,40216155,15,208.324,108.249,,,,384769.7,766402,907128.7,54324691
30,1,1165,1624.171,4.401,,,,,,,,,,
30,2,292,605.258,3.096,,,,,,,,,,
30,3,2361,3504.125,10.204,,,,,,,,,,
30,4,742,970.788,2.143,,,,,,,,,,
20,0,1048887,2140652,3477807,47,348.830,7.964,,,,383920.6,769125,879254.6,2149573
20,1,1911,2455.999,2.215,,,,,,,,,,
20,2,296,577.584,1.289,,,,,,,,,,
20,3,1839,2548.571,1.313,,,,,,,,,,
20,4,717,870.554,1.378,,,,,,,,,,
10,0,1048788,2091252,5671435,15,122.200,19.002,,,,378040.2,766106,840512.6,1965093
10,1,307,388.013,0.405,,,,,,,,,,
10,2,1425,1924.168,3.046,,,,,,,,,,
10,3,3919,6191.000,18.795,,,,,,,,,,
10,4,2087,2615.438,133.801,,,,,,,,,,
5,0,1048742,2074526,1554477,15,204.355,135.900,,,,377538.1,768177,820610.3,2845860
5,1,210,289.390,5.944,,,,,,,,,,
5,2,617,1037.971,4.071,,,,,,,,,,
5,3,3388,5173.286,8.478,,,,,,,,,,
5,4,2587,3280.568,6.059,,,,,,,,,,
