RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101516,30
90,152744,41219
80,163263,49018
70,172424,57647
60,194214,64638
50,313340,75545
40,1080156,208870
30,1123216,226499
20,1121082,226122
10,1254003,249945
5,1753121,426460
