RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,101230,118524.6,1875.874,4,116.461,69.154,,,,
100,1,504,802.696,1.613,,,,,,,
100,2,738,1078.462,0.982,,,,,,,
100,3,434,635.623,1.182,,,,,,,
100,4,356,554.057,1.074,,,,,,,
90,0,152365,378614.5,280662.1,41193,243257.9,27873.78,2,37552.47,2329599,
90,1,954,1579.313,2.041,,,,,,,
90,2,668,1133.001,2.137,,,,,,,
90,3,489,749.577,7.220,,,,,,,
90,4,675,1113.087,1.926,,,,,,,
80,0,162926,449416.3,121464.3,48977,291449.3,5986.713,4,103101.6,56002253,
80,1,1310,2122.303,1.862,,,,,,,
80,2,549,880.743,1.696,,,,,,,
80,3,684,974.549,0.873,,,,,,,
80,4,434,653.760,1.574,,,,,,,
70,0,172061,495442.5,68835.85,57595,340120.0,12800.25,6,147965.4,169013240,
70,1,1352,2179.968,1.659,,,,,,,
70,2,418,624.160,1.632,,,,,,,
70,3,583,930.726,2.151,,,,,,,
70,4,700,1084.471,1.740,,,,,,,
60,0,193709,540708.8,164721.0,64603,382259.2,7568.657,8,146320.2,144568172,
60,1,1365,2260.233,3.709,,,,,,,
60,2,809,1203.203,1.347,,,,,,,
60,3,424,617.997,1.014,,,,,,,
60,4,397,649.016,1.237,,,,,,,
50,0,312078,680763.0,248748.5,75498,463269.7,111249.8,8,148129.4,71429849,
50,1,1566,2516.057,2.047,,,,,,,
50,2,1024,1541.516,1.939,,,,,,,
50,3,667,1017.747,2.122,,,,,,,
50,4,598,900.956,0.970,,,,,,,
40,0,1060082,1998810,2958466,208858,1307596,169758.0,8,148907.9,145557667,
40,1,215,372.420,1.470,,,,,,,
40,2,286,485.785,2.749,,,,,,,
40,3,325,458.009,1.007,,,,,,,
40,4,127,224.237,3.222,,,,,,,
30,0,1104022,2136996,3091623,226490,1416022,116943.1,14,213719.6,73060484,
30,1,325,574.657,4.826,1,32.733,0.000,,,,
30,2,164,282.291,1.972,,,,,,,
30,3,113,191.325,1.020,,,,,,,
30,4,22,19.177,0.711,,,,,,,
20,0,1103844,2111692,8890753,226099,1413480,169008.4,10,184984.1,42239800,
20,1,284,560.226,6.738,,,,,,,
20,2,108,182.648,2.363,,,,,,,
20,3,90,143.709,0.807,,,,,,,
20,4,200,278.955,1.024,,,,,,,
10,0,1227826,2548579,2097443,249914,1702971,297199.8,15,157621.4,6205122,
10,1,12,72.124,137.402,2,43.119,417.865,,,,
10,2,90,147.540,1.039,,,,,,,
10,3,91,128.393,1.591,,,,,,,
10,4,74,117.219,0.816,,,,,,,
5,0,1699840,4637316,4278821,426450,3353260,3905560,18,152074.2,8079105,
5,1,188,262.790,0.725,,,,,,,
5,2,86,140.235,0.945,,,,,,,
5,3,114,154.521,2.290,,,,,,,
5,4,,,,,,,,,,
