RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.71,0.15,0:03.87,0,104760,0,0
90,3.77,0.37,0:04.14,8267,133047,37207,22585
80,3.68,0.50,0:04.18,7643,167938,74170,54979
70,3.69,0.49,0:04.19,4618,175705,74431,69779
60,3.69,0.49,0:04.18,3339,177080,74606,77860
50,3.81,0.47,0:04.29,5637,197684,86799,80927
40,3.95,1.14,0:05.11,26518,403904,193949,174036
30,4.33,2.27,0:06.61,17298,1288040,667083,709783
20,4.29,2.45,0:06.74,33563,1307400,689496,742416
10,4.68,4.15,0:08.84,39833,2624018,1277488,1322327
5,4.76,4.09,0:08.85,36677,2628276,1282116,1612556
