RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105053,0
90,141680,8321
80,175937,7683
70,180695,4664
60,180788,3394
50,203799,5691
40,433147,26573
30,1305841,17352
20,1341451,33616
10,2664708,39888
5,2665520,36731
