RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.09,0:02.13,0,100521,0,0
90,3.91,0.31,0:02.34,1076,140787,44698,41654
80,4.04,0.33,0:02.43,2516,152513,58675,53073
70,4.02,0.35,0:02.45,3393,162931,73156,64986
60,4.07,0.35,0:02.47,5113,172004,77331,73992
50,4.43,0.68,0:02.82,32807,215415,113495,108054
40,4.94,1.75,0:03.63,4663,1110886,551750,528723
30,4.86,2.43,0:03.98,5897,1347981,691868,743896
20,5.04,2.34,0:04.05,289,1380364,707044,772708
10,5.06,2.57,0:04.18,103,1382653,709345,776601
5,5.54,2.90,0:04.57,3770,1386232,714276,781281
