RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.97,0.10,0:02.23,0,100521,0,0
90,3.96,0.94,0:02.66,42136,111507,62177,46400
80,4.00,1.10,0:02.79,46915,112486,70250,53327
70,3.98,1.28,0:02.89,59079,125369,80363,64900
60,4.01,1.28,0:02.90,62867,108062,72370,69235
50,4.24,1.40,0:03.08,67258,175484,109453,86618
40,5.12,4.29,0:05.06,149481,1025186,592259,358542
30,4.97,6.36,0:06.33,239838,1056113,664671,731872
20,4.47,6.79,0:06.44,253511,1127651,708017,790615
10,4.59,6.77,0:06.54,255652,1127019,709710,796862
5,5.10,6.99,0:06.91,270699,1135283,724497,803867
