RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.10,0:02.11,0,100521,0,0
90,3.98,0.56,0:02.47,36089,106033,49733,40060
80,3.96,0.75,0:02.57,48964,103573,68858,53686
70,4.03,0.79,0:02.64,60535,107049,74526,65811
60,3.94,0.86,0:02.63,64523,104571,72838,71148
50,4.29,0.90,0:02.83,72619,148833,99186,96300
40,5.07,3.62,0:04.85,172992,889902,540918,478729
30,4.79,5.13,0:05.70,243221,1068306,672002,742224
20,4.66,5.34,0:05.83,257586,1123374,708280,794761
10,4.80,5.34,0:05.92,269535,1113239,709734,799836
5,5.40,5.29,0:06.28,275634,1130272,722351,806690
