RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678768,521944.5,72214.10,188,2669.532,6.665,,,,44246.52,1316,38.317,0.000
100,1,1419,1833.130,3.427,,,,,,,,,,
100,2,306,603.672,1.261,,,,,,,,,,
100,3,547,943.538,8.187,19,264.608,0.563,,,,,19,0.591,0.000
100,4,2789,3539.362,3.716,,,,,,,,,,
90,0,689323,548227.3,1233973,30,488.743,24.954,,,,50897.71,14479,6904.680,69.621
90,1,1214,1595.087,3.780,,,,,,,,,,
90,2,385,743.292,1.226,,,,,,,,,,
90,3,5691,6962.971,122.339,32,446.518,1.107,,,,,32,0.977,0.000
90,4,3091,4106.228,22.217,,,,,,,,,,
80,0,693044,567216.7,214457.4,521,9064.779,45.608,2,105427.8,1635575502,52934.66,18081,7223.961,2323.726
80,1,1765,2215.792,2.817,,,,,,,,,,
80,2,479,1070.983,9.844,16,225.433,1.421,,,,,16,0.529,0.000
80,3,1442,1792.147,4.676,,,,,,,,,,
80,4,1402,1948.867,5.416,8,130.496,16.931,,,,,8,0.293,0.000
70,0,715241,624405.2,290000.5,2216,35121.18,155.377,9,320089.4,256514096,64415.70,40084,7274.279,2138.477
70,1,1868,2354.745,3.221,,,,,,,,,,
70,2,401,792.904,3.825,,,,,,,,,,
70,3,6246,7173.144,867.091,,,,,,,,,,
70,4,2462,3253.305,6.748,,,,,,,,,,
60,0,780474,1042863,10193605,17104,357797.1,58752.12,9,306901.5,750384105,94832.21,104536,7172.909,2255.324
60,1,2825,3668.553,7.862,8,129.825,15.610,,,,,9,0.349,0.000
60,2,946,1909.676,9.653,32,452.736,3.253,,,,,32,1.029,0.000
60,3,2668,3643.467,8.249,16,225.703,2.306,,,,,16,0.555,0.000
60,4,1961,2408.663,2.136,,,,,,,,,,
50,0,886950,1053569,25574378,10506,200994.8,2711.212,17,545364.3,453195262,162685.5,211981,13704.34,9123.320
50,1,3508,4586.297,7.704,,,,,,,,,,
50,2,809,1200.681,2.192,,,,,,,,,,
50,3,3904,5023.562,13.410,,,,,,,,,,
50,4,2883,3799.710,5.845,,,,,,,,,,
40,0,1025957,1339890,7973223,12729,245061.3,4228.015,21,765908.1,462751917,266216.0,352700,22907.17,8216.079
40,1,2742,3298.950,12.504,,,,,,,,,,
40,2,942,1406.146,1.350,,,,,,,,,,
40,3,6920,7839.825,547.036,,,,,,,,,,
40,4,4461,6029.338,15.554,,,,,,,,,,
30,0,1171127,1690655,1353641,17628,311370.7,13279.03,30,763290.1,468825120,373912.2,511417,64992.80,215262.3
30,1,3561,4502.167,7.501,8,124.230,4.255,,,,,8,0.316,0.000
30,2,852,1352.205,2.137,,,,,,,,,,
30,3,3970,5161.590,13.846,,,,,,,,,,
30,4,2734,3540.077,6.799,,,,,,,,,,
20,0,1260032,1706397,3948887,4610,96057.90,615.260,40,749694.4,298167956,459143.5,617104,116356.4,74674.85
20,1,3340,4312.086,12.100,16,230.187,3.804,,,,,16,0.553,0.000
20,2,718,1155.113,2.233,,,,,,,,,,
20,3,4928,6760.618,20.948,8,115.755,1.988,,,,,9,0.295,0.000
20,4,2892,3631.111,3.163,,,,,,,,,,
10,0,1372129,1959778,4810701,2493,54606.21,455.448,42,636953.4,168402858,565518.6,748176,177584.4,134245.5
10,1,2021,2462.839,1.387,,,,,,,,,,
10,2,333,770.727,1.447,,,,,,,,,,
10,3,1260,1399.272,0.556,,,,,,,,,,
10,4,4520,6026.113,11.938,,,,,,,,,,
5,0,1439805,2119407,1238307,4520,86630.54,650.120,47,528392.3,43412486,611833.6,812625,187961.5,181807.2
5,1,3599,5044.596,471.245,,,,,,,,,,
5,2,1854,2759.359,3.775,,,,,,,,,,
5,3,7932,10885.99,172.165,,,,,,,,,,
5,4,4836,6025.835,23.092,,,,,,,,,,
