RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105113,0
90,142169,21541
80,174322,48725
70,181378,63041
60,197425,73820
50,213155,76708
40,825442,126190
30,1508686,218014
20,1543425,231139
10,2995118,447638
5,3125882,458348
