RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104891,68001.43,4170.560,,,,,,,
100,1,1374,1628.048,1.539,,,,,,,
100,2,205,351.415,0.520,,,,,,,
100,3,921,1192.587,3.096,,,,,,,
100,4,1170,1393.676,3.242,,,,,,,
90,0,141468,432829.6,279282.2,21528,344420.8,3723.114,1,29422.07,0.000,
90,1,1723,2193.842,1.944,,,,,,,
90,2,354,595.141,1.822,,,,,,,
90,3,1692,2101.853,3.174,,,,,,,
90,4,1044,1235.567,1.729,,,,,,,
80,0,173751,867974.7,407238.1,48707,764420.8,41635.28,3,98505.27,146828979,
80,1,1727,2098.786,2.031,,,,,,,
80,2,789,1061.961,1.135,,,,,,,
80,3,2220,2649.847,15.852,,,,,,,
80,4,1531,2046.153,3.772,5,80.103,7.902,,,,
70,0,181055,1059062,1210911,63025,951232.3,16597.31,5,157289.0,48395795,
70,1,863,1084.747,1.271,,,,,,,
70,2,1065,1346.802,1.569,,,,,,,
70,3,2310,3025.629,111.697,,,,,,,
70,4,991,1266.208,2.890,,,,,,,
60,0,196649,1235915,748435.5,73802,1117398,122925.9,5,131381.9,42478754,
60,1,1101,1398.421,3.023,,,,,,,
60,2,393,664.291,1.559,,,,,,,
60,3,4676,5373.906,995.996,,,,,,,
60,4,2315,2915.500,7.425,,,,,,,
50,0,212118,1277795,614878.2,76697,1150101,24374.96,7,137027.6,34238115,
50,1,903,1136.485,3.704,,,,,,,
50,2,192,423.528,1.435,,,,,,,
50,3,2306,2969.234,13.126,,,,,,,
50,4,2548,2878.201,4.570,,,,,,,
40,0,776338,2710925,280446627,126162,2147024,187447.4,5,128020.8,100666677,
40,1,1566,1967.621,2.410,,,,,,,
40,2,535,936.120,2.060,,,,,,,
40,3,1939,2532.124,2.544,4,64.494,4.051,,,,
40,4,246,272.907,0.336,,,,,,,
30,0,1305559,5052607,2306024,218002,3704079,2547279,5,93656.79,156857314,
30,1,3749,4722.023,28.599,3,57.243,1.087,,,,
30,2,1055,1619.526,2.476,,,,,,,
30,3,5236,7150.786,33.070,,,,,,,
30,4,2179,2773.529,24.634,,,,,,,
20,0,1340533,5289154,79529567,231125,3914913,1146741,6,96353.70,348051.7,
20,1,3687,5036.872,43.619,3,51.477,12.989,,,,
20,2,1395,1981.706,2.848,,,,,,,
20,3,6998,9457.357,56.591,,,,,,,
20,4,4408,5678.458,21.261,,,,,,,
10,0,2611230,10585408,4719683,447627,7747879,13983566,5,100876.5,426919.7,
10,1,5090,6179.368,423.012,,,,,,,
10,2,1202,2159.877,3.444,,,,,,,
10,3,7123,9775.419,31.286,,,,,,,
10,4,1802,2363.137,2.469,,,,,,,
5,0,2664255,11202892,6845600,458333,7881458,4986836,6,86435.01,937436.2,
5,1,897,1177.529,3.739,,,,,,,
5,2,901,1650.005,1.814,,,,,,,
5,3,11322,14663.70,67.190,1,17.986,0.000,,,,
5,4,8300,9233.680,601.752,,,,,,,
