RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,726347,721
90,901489,32844
80,899878,32851
70,901336,32822
60,1079750,74529
50,1126360,80378
40,1129555,78486
30,1132712,86803
20,1124223,82951
10,1140965,94012
5,1135980,130440
