RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,692401,585753.2,667082.2,707,15976.74,104.213,,,,,201624,98178.54,293457.3
100,1,706,894.306,2.466,,,,,,,,,,
100,2,651,978.645,1.422,,,,,,,,,,
100,3,643,870.441,4.698,,,,,,,,,,
100,4,719,979.761,3.128,,,,,,,,,,
90,0,786578,1409435,6125975,32836,456512.3,428086.2,5,185270.4,162081349,,376763,412169.9,388625.1
90,1,1549,2176.211,32.801,,,,,,,,,,
90,2,677,895.127,2.183,,,,,,,,,,
90,3,1222,1663.313,2.399,,,,,,,,,,
90,4,679,823.415,2.477,,,,,,,,,,
80,0,786491,1412690,4242902,32842,465656.8,104216.4,5,186834.3,352223376,,375127,397967.7,112720.4
80,1,1768,2484.745,2.281,,,,,,,,,,
80,2,767,1023.952,1.558,,,,,,,,,,
80,3,1436,1867.283,0.964,,,,,,,,,,
80,4,1339,1689.207,2.005,,,,,,,,,,
70,0,786582,1425943,2371003,32817,464472.5,17731.51,3,132588.7,193253514,,376606,401757.5,138487.2
70,1,579,600.374,1.825,,,,,,,,,,
70,2,272,470.754,2.290,,,,,,,,,,
70,3,1331,1959.480,1.995,,,,,,,,,,
70,4,1394,1586.317,0.976,,,,,,,,,,
60,0,996424,2044205,4132030,74516,1097276,116832.7,10,557118.3,1336445413,,555002,282385.6,2729288
60,1,394,504.341,1.619,,,,,,,,,,
60,2,204,477.908,3.355,,,,,,,,,,
60,3,2924,3942.553,3.091,,,,,,,,,,
60,4,2039,2389.827,1.842,,,,,,,,,,
50,0,1048721,2107130,2035326,80370,1150875,116486.2,17,755126.5,313411247,,601599,268983.5,577425.3
50,1,1081,1311.470,1.976,,,,,,,,,,
50,2,753,1245.271,3.016,,,,,,,,,,
50,3,857,1287.300,2.278,,,,,,,,,,
50,4,4734,5487.163,200.821,,,,,,,,,,
40,0,1048787,2140514,1401857,78480,1167395,7530184,5,147904.4,59385981,,604803,262569.8,629878.3
40,1,219,310.336,0.622,,,,,,,,,,
40,2,1016,1398.297,2.740,,,,,,,,,,
40,3,1985,2714.065,1.571,,,,,,,,,,
40,4,1978,2544.566,2.425,3,45.765,131.919,,,,,15,0.580,0.000
30,0,1048847,2197104,10399640,86796,1193707,5386905,5,124699.3,179649339,,607953,293625.5,209044.0
30,1,1851,2374.856,2.138,,,,,,,,,,
30,2,172,443.728,8.532,,,,,,,,,,
30,3,2214,3003.540,21.314,,,,,,,,,,
30,4,2007,2519.928,2.660,2,20.925,27.402,,,,,8,0.385,0.000
20,0,1048775,2118972,1281912,82946,1157784,140768.0,7,165858.2,59881851,,599463,252977.9,120361.6
20,1,2225,2863.455,14.728,,,,,,,,,,
20,2,362,755.515,6.826,,,,,,,,,,
20,3,2426,3145.160,5.863,,,,,,,,,,
20,4,1619,1970.023,1.831,1,10.524,0.000,,,,,9,12.264,15.531
10,0,1048766,2197577,578749.7,94002,1140060,310516.0,1,36935.44,0.000,,616212,338797.6,230202.0
10,1,1776,2325.977,1.545,1,15.941,0.000,,,,,5,0.231,0.001
10,2,282,500.746,3.054,,,,,,,,,,
10,3,2461,3192.294,4.729,,,,,,,,,,
10,4,2072,2483.706,1.560,,,,,,,,,,
5,0,1048880,2404905,2303008,130431,1363233,197040.9,1,10203.68,0.000,,611216,333668.7,184524.6
5,1,388,471.170,1.117,,,,,,,,,,
5,2,198,450.089,2.250,,,,,,,,,,
5,3,2354,3094.382,5.917,,,,,,,,,,
5,4,2280,2608.114,9.758,,,,,,,,,,
