RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.10,0:02.10,0,100521,0,0
90,3.99,0.58,0:02.49,37194,105064,50884,40367
80,4.02,0.68,0:02.56,45933,106543,68731,53591
70,4.00,0.83,0:02.65,60101,107548,74855,66076
60,3.93,0.88,0:02.64,64888,104690,73096,71077
50,4.29,1.15,0:02.96,89428,167835,118029,111700
40,4.96,3.49,0:04.73,157142,883010,529409,472615
30,4.96,5.06,0:05.73,246167,1064986,671457,743786
20,4.70,5.45,0:05.90,254511,1125652,707656,791875
10,4.71,5.45,0:05.97,267341,1115426,709700,798023
5,5.23,5.43,0:06.26,262966,1134074,719806,804144
