RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.48,0.12,0:03.61,0,100590,0,0
90,3.56,0.52,0:04.09,38627,103757,52387,41737
80,3.54,0.66,0:04.20,50132,102561,68940,54381
70,3.52,0.92,0:04.45,74508,123632,90330,80485
60,3.53,0.86,0:04.40,71824,111054,80131,77480
50,3.58,1.10,0:04.70,92020,153596,111757,106862
40,3.66,3.27,0:07.52,165340,976061,596311,533381
30,3.77,4.30,0:08.80,255148,1127588,709289,773875
20,3.64,4.38,0:08.78,247554,1136915,710306,779677
10,3.97,4.32,0:09.03,256295,1190879,731283,821402
5,4.19,5.35,0:10.54,327081,1569570,817778,1243682
