RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.34,1.43,0:04.26,32264,754301,283549,253977
90,2.40,1.37,0:04.26,32360,754205,343809,255004
80,2.45,1.44,0:04.33,32775,753790,411620,283459
70,2.43,1.50,0:04.39,32778,753794,463787,284238
60,2.56,2.59,0:05.50,84812,915260,564554,502769
50,2.45,2.35,0:05.25,67809,980919,565337,548478
40,2.48,2.54,0:05.29,79545,969182,565523,559115
30,2.50,4.80,0:07.32,505245,543483,565588,563153
20,2.60,3.01,0:05.71,190337,858391,565587,563128
10,2.61,2.45,0:05.23,89874,958854,565590,563111
5,2.74,2.37,0:05.21,115890,932838,565580,563115
