RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786565,1707243,1883516,53262,1145126,133894.5,,,,50462.00,262154,8201.389,995.345
100,1,1177,1364.161,0.867,,,,,,,,,,
100,2,223,556.695,11.385,8,117.319,3.158,,,,,8,0.280,0.000
100,3,876,1200.980,4.373,,,,,,,,,,
100,4,893,1463.099,8.301,16,235.650,7.531,,,,,16,0.503,0.000
90,0,786491,968130.4,4622274,7,203.450,45.845,24,596690.2,69284594,211637.8,322735,177531.5,470013.9
90,1,1643,2145.145,2.859,,,,,,,,,,
90,2,504,1199.349,13.822,29,419.585,5.637,,,,,29,1.013,0.000
90,3,1581,1992.158,1.635,,,,,,,,,,
90,4,762,1033.845,4.123,,,,,,,,,,
80,0,786491,988001.5,4110588,7,206.934,63.533,23,537362.2,57954489,214453.7,323189,176820.5,93795.74
80,1,1883,2582.972,2.381,,,,,,,,,,
80,2,778,1081.290,1.361,,,,,,,,,,
80,3,1961,2532.349,1.139,,,,,,,,,,
80,4,1677,2068.966,1.746,,,,,,,,,,
70,0,786571,980844.8,2309983,12,288.536,114.386,27,504741.5,86407952,222530.4,315024,158522.4,434238.0
70,1,516,600.531,0.394,,,,,,,,,,
70,2,158,341.236,0.099,,,,,,,,,,
70,3,2841,3884.374,2.836,,,,,,,,,,
70,4,1480,1901.163,1.327,,,,,,,,,,
60,0,995945,1615294,449137.5,149,2683.736,70.120,17,834763.9,1849687859,346409.5,607792,496119.3,3186682
60,1,1229,1588.310,2.860,,,,,,,,,,
60,2,266,530.208,1.144,,,,,,,,,,
60,3,674,1253.829,9.477,16,226.191,3.530,,,,,16,0.483,0.000
60,4,299,434.396,4.213,,,,,,,,,,
50,0,1048722,1780474,23826892,122,2108.649,60.195,24,956942.7,509838737,379742.6,682731,599918.1,1548287
50,1,2209,2701.031,16.148,,,,,,,,,,
50,2,253,535.059,4.667,,,,,,,,,,
50,3,808,1067.704,2.187,,,,,,,,,,
50,4,215,259.118,1.372,,,,,,,,,,
40,0,1048811,1841463,1967823,47,796.058,57.159,22,480693.1,51292453,379203.5,701179,646703.9,691410.6
40,1,1300,1665.454,2.127,,,,,,,,,,
40,2,184,478.980,6.428,,,,,,,,,,
40,3,74,67.642,0.398,,,,,,,,,,
40,4,2771,3521.756,4.526,,,,,,,,,,
30,0,1048783,1846819,1523003,17,357.580,93.100,17,319897.1,145559990,382189.8,692703,634986.9,555080.7
30,1,1517,2030.732,1.691,,,,,,,,,,
30,2,377,730.236,6.832,,,,,,,,,,
30,3,2607,3542.976,5.411,,,,,,,,,,
30,4,1990,2325.877,1.286,,,,,,,,,,
20,0,1048652,1858202,1324569,17,314.889,80.905,13,294869.3,132420166,380905.0,697794,652610.3,403009.5
20,1,499,565.763,0.570,,,,,,,,,,
20,2,256,527.389,3.741,,,,,,,,,,
20,3,318,832.349,18.545,32,459.652,7.334,,,,,32,1.001,0.000
20,4,2712,3579.278,4.317,,,,,,,,,,
10,0,1048722,1868884,23504215,17,366.291,80.441,5,116441.5,71000868,382809.7,695978,653084.0,618647.4
10,1,556,539.737,1.864,,,,,,,,,,
10,2,565,923.780,1.719,,,,,,,,,,
10,3,642,821.670,1.182,,,,,,,,,,
10,4,2401,3425.172,13.789,,,,,,,,,,
5,0,1048762,1874425,1830862,17,281.589,41.024,3,58320.39,21245526,379361.3,698772,659971.9,400275.5
5,1,1794,2325.042,3.080,8,129.093,12.292,,,,,8,0.305,0.000
5,2,341,601.835,2.835,,,,,,,,,,
5,3,2856,3567.000,4.262,,,,,,,,,,
5,4,1694,2590.551,5.978,34,482.458,1.970,,,,,34,1.147,0.000
