RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.10,2.11,0:04.22,53262,733304,284339,60473
90,2.12,1.93,0:04.12,7,786559,388455,282514
80,2.23,1.79,0:04.10,7,786559,443061,283274
70,2.36,1.67,0:04.10,12,786562,493408,283936
60,2.47,2.46,0:05.17,149,995762,564521,499840
50,2.37,2.78,0:05.45,122,1048607,565394,551163
40,2.41,2.34,0:05.07,12,1048715,565593,562698
30,2.50,2.12,0:04.94,17,1048710,565592,562778
20,2.54,2.05,0:04.92,17,1048710,565592,562853
10,2.66,1.84,0:04.83,17,1048712,565579,562931
5,2.56,1.85,0:04.73,17,1048713,565595,562980
